pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,grade,results,toks_source,toks_target,n_toks_source,n_toks_target,ant_logit,cohyp_logit,hyp_logit,mero_logit,no-rel_logit,r-hyp_logit,syn_logit,ant,cohyp,hyp,mero,no-rel,r-hyp,syn,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10,best_tok#11,best_tok#12,best_tok#13,best_tok#14
1,cohyp,coordinated,2,hyp,minor,crunch,break,4.75,False,['crunch'],['break'],1,1,12.524938,18.173388,16.236557,10.950942,11.175996,13.115778,14.081653,0.0030049288,0.8529524,0.12296174,0.00062266807,0.0007798233,0.005425414,0.014253021,0.7356214,7,75,coordinated,minor,synonym,major,contrary,random,part,or,and,coordination,/,coordinate,small,related
1,cohyp,coordinated,1,cohyp,coordinated,pink,purple,0.92,True,['pink'],['purple'],1,1,12.212673,21.160294,11.258454,11.371414,7.848026,10.524127,6.740711,0.00013001212,0.99973756,5.006934e-05,5.605698e-05,1.6536432e-06,2.4024677e-05,5.4643806e-07,0.003975477,7,7,coordinated,contrary,part,minor,major,and,or,yellow,complementary,mixed,green,red,blue,coordination
2,hyp,minor,3,mero,part,fireplace,chimney,1.64,False,['fireplace'],['chimney'],1,1,9.333479,14.403894,16.131649,14.878472,11.764345,10.7771225,12.516913,0.00073957193,0.117769785,0.66280866,0.18929558,0.00840799,0.0031329023,0.01784549,1.4066232,1,2,minor,part,coordinated,synonym,random,major,or,contrary,small,lesser,side,secondary,partial,/
1,cohyp,coordinated,5,r-hyp,major,kill,smother,1.42,False,['kill'],"['sm', '##oth', '##er']",1,3,14.001071,15.774044,15.576059,10.307822,11.956238,14.205824,12.172426,0.07540815,0.44402838,0.36427307,0.0018769848,0.009757949,0.09254253,0.012112896,1.809069,17,7,coordinated,minor,major,contrary,synonym,random,part,or,similar,related,opposite,and,partial,lesser
2,hyp,minor,2,hyp,minor,tenor,singer,5.45,True,['tenor'],['singer'],1,1,8.898075,10.82427,18.918814,12.548726,9.431742,10.890796,11.18055,4.4339533e-05,0.0003043176,0.997109,0.0017070598,7.5606586e-05,0.00032525108,0.00043456748,0.033713274,7,3,minor,part,synonym,major,coordinated,concert,stage,random,lesser,solo,contrary,classical,lyric,voice
2,hyp,minor,2,hyp,minor,math,domain,1.0,True,['math'],['domain'],1,1,5.8048086,12.471832,20.910648,11.399684,15.681485,13.940009,12.541774,2.733163e-07,0.00021484095,0.9932266,7.353413e-05,0.005321715,0.00093269185,0.00023040522,0.06574489,1,5,minor,random,major,synonym,coordinated,part,coordination,public,specific,subject,controlled,special,secondary,unknown
2,hyp,minor,2,hyp,minor,dilemma,confusion,3.54,True,['dilemma'],['confusion'],1,1,15.005818,15.684162,15.824387,9.935213,12.916238,14.480193,14.61705,0.15067144,0.29691488,0.34161004,0.00094600854,0.018643938,0.0890748,0.10213888,2.2244844,1,5,minor,coordinated,contrary,synonym,major,random,part,or,coordination,general,and,/,related,opposite
3,mero,part,1,cohyp,coordinated,jewel,ring,2.42,False,['jewel'],['ring'],1,1,8.773375,16.544651,15.715002,19.259047,8.85818,12.60362,13.251712,2.5418722e-05,0.06028041,0.026294459,0.9099619,2.7668415e-05,0.0011711377,0.0022390867,0.538076,3,15,part,coordinated,minor,synonym,major,coordination,parts,random,contrary,in,coordinate,portion,of,half
1,cohyp,coordinated,5,r-hyp,major,courage,grit,3.0,False,['courage'],['grit'],1,1,15.010169,16.397974,14.718001,10.922106,12.206626,12.455717,14.336962,0.15581512,0.6242027,0.11633833,0.0026132823,0.009441616,0.012112261,0.07947662,1.6567928,1,4,coordinated,contrary,minor,synonym,major,random,part,coordination,or,specific,and,complementary,opposite,/
2,hyp,minor,2,hyp,minor,value,amount,3.58,True,['value'],['amount'],1,1,17.109404,16.618872,19.169968,12.328195,10.324954,14.49257,16.674242,0.09811224,0.06007418,0.77022,0.000822755,0.00011098753,0.007165504,0.063494325,1.1759288,11,7,minor,contrary,synonym,coordinated,major,part,random,or,opposite,coordination,small,lesser,unknown,specific
2,hyp,minor,2,hyp,minor,saturn,planet,5.36,True,['saturn'],['planet'],1,1,4.9828925,15.299724,26.541182,8.7415495,9.094015,15.345057,8.254088,4.3385298e-10,1.3118531e-05,0.9999732,1.8608267e-08,2.6471602e-08,1.3726917e-05,1.1428896e-08,0.0004746374,2,3,minor,major,coordinated,dwarf,natural,multiple,small,sister,triple,hypothetical,classical,miscellaneous,inner,artificial
2,hyp,minor,2,hyp,minor,supper,meal,5.14,True,['supper'],['meal'],1,1,10.445925,15.494968,19.306122,13.77868,11.787933,11.288692,11.39491,0.00013813125,0.021530977,0.9732549,0.0038698048,0.0005285899,0.00032084945,0.00035680496,0.20363696,2,3,minor,coordinated,part,random,lesser,synonym,major,contrary,secondary,alternate,unrelated,side,other,normal
4,no-rel,random,3,mero,part,shelf,closet,1.31,False,['shelf'],['closet'],1,1,9.905086,14.781196,10.734837,16.378141,16.41248,12.47143,9.981436,0.0006821064,0.08943754,0.001563898,0.4416361,0.45706436,0.008879761,0.0007362251,1.4384279,2,5,random,part,coordinated,major,minor,synonym,contrary,parts,in,the,of,section,separate,different
1,cohyp,coordinated,2,hyp,minor,dive,swim,4.15,False,['dive'],['swim'],1,1,12.565642,18.794321,14.515323,13.120798,11.142518,13.032883,12.3974085,0.0019247968,0.9760357,0.013524472,0.003353405,0.00046379908,0.0030711766,0.001626754,0.20888989,7,6,coordinated,minor,part,major,contrary,synonym,random,coordination,coordinate,or,diver,related,and,non
4,no-rel,random,4,no-rel,random,tangerine,nucleus,0.31,True,"['tang', '##erine']",['nucleus'],2,1,9.249314,14.890535,16.020918,12.560046,17.71901,10.455157,12.714926,0.00016704756,0.047075108,0.14578412,0.004577968,0.79649305,0.0005578675,0.005344857,0.9580551,4,6,random,minor,coordinated,synonym,part,major,contrary,coordination,small,lesser,directed,complex,specific,cell
2,hyp,minor,2,hyp,minor,bench,seat,5.82,True,['bench'],['seat'],1,1,9.828886,11.906479,13.788549,12.76176,10.317042,7.395907,12.088314,0.010928829,0.08726915,0.5731042,0.20526007,0.017806446,0.00095927744,0.10467205,1.7613611,9,16,minor,part,synonym,coordinated,random,contrary,side,or,rear,split,lesser,and,front,full
2,hyp,minor,2,hyp,minor,oxygen,gas,5.69,True,['oxygen'],['gas'],1,1,9.503022,11.072101,19.729244,9.243461,11.3516445,10.792537,10.30703,3.618369e-05,0.00017376205,0.99932015,2.7911727e-05,0.00022980491,0.00013138383,8.085165e-05,0.009677827,1,8,minor,random,coordination,coordinated,trace,unknown,major,synonym,background,contrary,rare,nerve,part,greenhouse
1,cohyp,coordinated,6,syn,synonym,catch,capture,3.91,False,['catch'],['capture'],1,1,13.719585,17.492542,16.528498,12.041107,12.074107,13.062492,16.367428,0.013136831,0.57156414,0.21796449,0.0024520922,0.0025343613,0.0068095555,0.18553847,1.5654528,39,11,coordinated,minor,synonym,contrary,major,random,part,coordination,coordinate,partial,mixed,multiple,specific,non
2,hyp,minor,4,no-rel,random,mushroom,monster,0.09,False,['mushroom'],['monster'],1,1,9.146232,17.101015,22.724741,12.522797,14.178827,11.731993,13.405748,1.2624557e-06,0.0035969524,0.9960653,3.6952148e-05,0.00019357294,1.6757063e-05,8.935128e-05,0.039293535,7,5,minor,coordinated,random,synonym,part,major,lesser,unrelated,contrary,scale,small,coordination,organized,natural
2,hyp,minor,2,hyp,minor,hedge,fence,3.92,True,['hedge'],['fence'],1,1,9.480828,16.157242,16.263407,14.112424,10.714091,10.476054,14.13828,0.000528823,0.41960427,0.46660215,0.054298364,0.001815138,0.0014306436,0.05572061,1.5349885,7,7,minor,coordinated,synonym,part,random,or,major,contrary,and,small,partial,lesser,/,not
2,hyp,minor,1,cohyp,coordinated,earring,ring,1.7,False,"['ear', '##ring']",['ring'],2,1,7.3583274,12.7587,16.851713,14.2797985,6.8330507,11.2356615,13.017946,6.736786e-05,0.014921233,0.8940825,0.06829819,3.9840772e-05,0.0032535489,0.019337207,0.6378619,1,15,minor,part,synonym,coordinated,major,finger,coordination,small,or,toe,head,and,complementary,ear
2,hyp,minor,3,mero,part,axon,neuron,2.82,False,"['ax', '##on']","['ne', '##uron']",2,2,12.5877905,14.880072,19.366385,14.7947235,9.125473,13.964426,10.14666,0.0011075455,0.01096192,0.97334665,0.010065153,3.4729313e-05,0.0043875976,9.642552e-05,0.22313003,1,1,minor,coordinated,part,major,contrary,peripheral,synonym,or,lesser,mixed,alpha,terminal,basal,random
2,hyp,minor,2,hyp,minor,ghost,spirit,5.0,True,['ghost'],['spirit'],1,1,13.555156,17.649466,18.333714,11.006867,10.300747,12.411071,14.714419,0.0054480014,0.3268687,0.6479455,0.0004261178,0.00021031265,0.0017352715,0.017365968,1.0987319,7,9,minor,coordinated,synonym,contrary,major,part,random,coordination,or,unknown,lesser,synonymous,organized,mixed
2,hyp,minor,2,hyp,minor,language,communication,5.36,True,['language'],['communication'],1,1,9.666021,15.192335,19.909067,12.247001,12.773999,12.9422865,12.390237,3.5191362e-05,0.008840639,0.98840374,0.00046488037,0.00078743324,0.0009317513,0.000536473,0.1059354,6,3,minor,coordinated,major,random,synonym,part,contrary,unrelated,or,other,related,general,of,organized
5,r-hyp,major,4,no-rel,random,learn,judge,0.77,False,['learn'],['judge'],1,1,9.528928,12.825256,11.003563,11.026698,11.229346,15.159496,9.2743,0.0031062996,0.08391133,0.0135727925,0.013890463,0.017010838,0.86610025,0.0024080179,0.7963026,6,7,major,coordinated,random,part,minor,more,contrary,synonym,about,english,general,section,quick,here
0,ant,contrary,0,ant,contrary,add,subtract,0.46,True,['add'],"['sub', '##tra', '##ct']",1,3,19.268507,17.100182,16.552149,11.4561205,7.7311172,14.346009,14.759376,0.83389795,0.09537205,0.055133242,0.00033747108,8.137447e-06,0.006071546,0.009179563,0.8832366,7,2,contrary,coordinated,minor,synonym,major,part,coordinate,or,complementary,converse,and,opposite,coordination,not
3,mero,part,6,syn,synonym,lip,mouth,1.85,False,['lip'],['mouth'],1,1,11.528425,14.85039,10.5219345,19.479734,11.507472,11.01405,12.0559,0.00034823286,0.0096511915,0.0001272789,0.988734,0.00034101217,0.00020819929,0.0005901318,0.09922842,5,11,part,coordinated,parts,synonym,contrary,random,major,minor,full,or,and,portion,of,in
5,r-hyp,major,5,r-hyp,major,child,daughter,1.67,True,['child'],['daughter'],1,1,17.242067,14.866459,14.599136,16.302513,8.279091,20.48017,14.973217,0.03684086,0.0034246494,0.002621316,0.014397481,4.7180065e-06,0.9389005,0.0038104877,0.4301694,4,1,major,contrary,part,synonym,coordinated,minor,parts,principal,listed,named,name,primary,total,general
6,syn,synonym,1,cohyp,coordinated,product,sum,3.23,False,['product'],['sum'],1,1,14.909401,16.26139,17.328024,13.205088,9.607983,13.439767,17.376799,0.035330568,0.13655646,0.39677584,0.0064265328,0.0001761059,0.008126371,0.41660818,1.7234782,6,8,synonym,minor,coordinated,contrary,major,part,partial,complementary,equal,or,random,zero,opposite,specific
2,hyp,minor,2,hyp,minor,catcher,player,4.64,True,['catcher'],['player'],1,1,10.023115,14.095671,19.900473,13.068304,10.252113,10.938719,12.638159,5.10665e-05,0.0029979507,0.9949882,0.0010731114,6.420794e-05,0.00012757856,0.0006979673,0.053516302,2,5,minor,coordinated,part,synonym,major,random,contrary,lesser,other,unrelated,coordinate,position,little,bit
2,hyp,minor,2,hyp,minor,prestige,status,3.64,True,['prestige'],['status'],1,1,12.652313,13.8828535,18.004381,9.943509,10.298645,12.197995,15.492976,0.0042846557,0.014666712,0.90425205,0.00028542842,0.00040712784,0.0027202454,0.07338379,0.56201255,1,2,minor,synonym,coordinated,contrary,major,random,or,part,lesser,complementary,equal,relative,low,opposite
1,cohyp,coordinated,4,no-rel,random,wipe,catch,0.45,False,['wipe'],['catch'],1,1,9.84597,16.244934,15.729335,11.121625,15.722054,11.732693,13.231189,0.00073672924,0.44293767,0.26449698,0.0026382608,0.26257807,0.0048607257,0.021751521,1.7221665,2,39,coordinated,minor,random,synonym,major,part,contrary,coordination,and,small,partial,little,or,coordinate
2,hyp,minor,2,hyp,minor,sample,example,3.86,True,['sample'],['example'],1,1,10.026492,15.210904,16.816393,13.658766,15.279079,12.725408,12.900353,0.0007520373,0.13421495,0.6684298,0.028426,0.14368421,0.011177983,0.013315009,1.4887576,4,6,minor,random,coordinated,part,synonym,major,contrary,specific,code,for,sequential,and,separate,as
2,hyp,minor,2,hyp,minor,silk,material,5.92,True,['silk'],['material'],1,1,8.8398,14.085348,23.132744,9.105998,12.608989,11.379876,13.486727,6.202379e-07,0.000117671414,0.9997813,8.094065e-07,2.6884147e-05,7.865012e-06,6.466854e-05,0.0033219282,2,11,minor,coordinated,synonym,random,coordination,major,secondary,unrelated,complementary,natural,auxiliary,related,genetic,chemical
2,hyp,minor,2,hyp,minor,leg,extremity,3.36,True,['leg'],"['ex', '##tre', '##mity']",1,3,12.597717,13.5875,19.468857,13.48066,12.74484,13.630458,14.113513,0.0010217893,0.0027492756,0.9850523,0.0024706922,0.0011837385,0.0028699532,0.0046522496,0.1481297,9,5,minor,synonym,major,coordinated,part,random,contrary,lesser,lower,opposite,partial,full,separate,other
5,r-hyp,major,5,r-hyp,major,device,phone,1.38,True,['device'],['phone'],1,1,8.846615,12.69617,10.890514,13.614714,9.221718,20.009594,13.874919,1.4124274e-05,0.0006634476,0.000109048684,0.0016623603,2.0552812e-05,0.99537414,0.0021564076,0.050093323,5,4,major,synonym,part,coordinated,main,specific,minor,principal,key,primary,important,general,type,random
2,hyp,minor,2,hyp,minor,rose,wine,4.5,True,['rose'],['wine'],1,1,6.39851,13.9053335,15.364049,12.793297,11.868074,8.734555,14.236108,7.6742755e-05,0.13970418,0.60078835,0.045947094,0.018215414,0.00079354027,0.19447461,1.616403,21,4,minor,synonym,coordinated,part,random,major,red,coordination,white,small,rose,little,mixed,fine
1,cohyp,coordinated,5,r-hyp,major,touch,pinch,1.31,False,['touch'],['pinch'],1,1,12.793232,17.126814,12.945788,12.996316,14.14449,14.813486,12.723287,0.010876453,0.8289684,0.01266898,0.013325563,0.042007927,0.08201107,0.010141691,1.0133154,27,12,coordinated,major,random,part,minor,contrary,synonym,specific,coordination,accidental,parts,related,significant,zero
1,cohyp,coordinated,2,hyp,minor,educate,inform,4.77,False,['educate'],['inform'],1,1,14.884936,15.209147,14.770414,8.4201975,11.900181,13.504846,10.645144,0.2783339,0.38491887,0.24821603,0.0004334766,0.014070296,0.07001649,0.004010956,1.934652,3,3,coordinated,contrary,minor,major,random,synonym,part,or,unrelated,and,not,general,similar,specific
2,hyp,minor,2,hyp,minor,producer,maker,4.56,True,['producer'],['maker'],1,1,6.45478,12.709721,15.765438,11.347457,9.114766,11.784777,11.281287,8.2948936e-05,0.043181404,0.9170183,0.011057913,0.0011858448,0.017123744,0.010349897,0.56361043,3,3,minor,coordinated,major,part,synonym,and,random,decision,or,coordination,key,/,film,-
1,cohyp,coordinated,2,hyp,minor,tug,pull,4.77,False,['tug'],['pull'],1,1,16.126528,16.462421,16.10038,11.875844,10.332039,12.420635,14.93815,0.26881912,0.37612906,0.26188117,0.0038318776,0.0008183623,0.0066071087,0.08191329,1.9290045,9,24,coordinated,contrary,minor,synonym,major,part,random,opposite,coordinate,coordination,reverse,non,partial,negative
1,cohyp,coordinated,2,hyp,minor,kill,destroy,5.17,False,['kill'],['destroy'],1,1,14.470367,15.704241,14.803478,10.821216,12.736052,14.263846,11.59681,0.14488031,0.49759242,0.20215178,0.0037687982,0.025574405,0.117846966,0.00818539,1.957028,17,4,coordinated,minor,contrary,major,random,synonym,part,non,or,and,coordinate,accidental,not,partial
3,mero,part,1,cohyp,coordinated,leg,thigh,0.69,False,['leg'],['thigh'],1,1,13.75495,13.943246,11.047469,16.34384,8.4756365,10.397705,11.876842,0.06336457,0.07649316,0.004226713,0.8436984,0.00032290144,0.002207058,0.009687118,0.8641106,9,2,part,coordinated,contrary,synonym,minor,major,parts,random,side,or,inner,mid,right,full
3,mero,part,1,cohyp,coordinated,throat,neck,2.0,False,['throat'],['neck'],1,1,12.054342,14.30313,12.710897,15.909509,9.80141,10.831702,11.937374,0.016412273,0.15552668,0.031645138,0.77525795,0.0017247754,0.0048326226,0.014600579,1.0992708,4,6,part,coordinated,minor,contrary,synonym,major,random,or,parts,and,mid,middle,lower,side
5,r-hyp,major,5,r-hyp,major,hold,hamper,1.46,True,['hold'],"['ham', '##per']",1,2,12.365477,13.5941725,12.34753,12.834819,13.274322,14.855953,11.062666,0.04583335,0.15660204,0.045018148,0.07328487,0.11373337,0.5530722,0.012455987,2.0085022,45,4,major,coordinated,random,part,contrary,minor,synonym,parts,key,the,up,coordination,general,different
2,hyp,minor,3,mero,part,tombstone,grave,4.5,False,['tombstone'],['grave'],1,1,8.680865,12.863794,15.415909,14.336735,13.42223,8.598441,11.163363,0.0007567816,0.049612783,0.636741,0.21641307,0.086719945,0.000696906,0.0090595335,1.4900488,1,8,minor,part,random,coordinated,synonym,and,in,full,or,contrary,major,small,little,shallow
