pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,grade,results,toks_source,toks_target,n_toks_source,n_toks_target,ant_logit,cohyp_logit,hyp_logit,mero_logit,no-rel_logit,r-hyp_logit,syn_logit,ant,cohyp,hyp,mero,no-rel,r-hyp,syn,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10,best_tok#11,best_tok#12,best_tok#13,best_tok#14
6,syn,Ġequivalent,5,r-hyp,Ġmajor,sit,lounge,3.92,False,['Ġsit'],['Ġlounge'],1,1,50.238197,54.31565,52.04535,52.069054,52.50855,53.462486,54.58102,0.005432709,0.32050297,0.033101868,0.033895906,0.05260385,0.13655491,0.41790783,2.0370586,10,4,Ġequivalent,Ġcoordinated,Ġmajor,Ġrandom,Ġpart,Ġsubclass,Ġcontrary,Ġcoordinate,Ġsimilar,Ġcomparable,major,Ġrelated,Ġor,Ġunrelated
2,hyp,Ġsubclass,6,syn,Ġequivalent,sum,amount,3.64,False,['Ġsum'],['Ġamount'],1,1,52.64135,57.827568,60.893093,53.33136,54.684963,53.717842,58.906742,0.00021964555,0.039270677,0.8421879,0.00043791515,0.001695323,0.000644521,0.11554408,0.7818278,8,7,Ġsubclass,Ġequivalent,Ġcoordinated,Ġrandom,Ġmajor,Ġpart,Ġcontrary,Ġcoordinate,Ġsimilar,Ġcomparable,Ġrelated,Ġor,Ġother,Ġclass
4,no-rel,Ġrandom,4,no-rel,Ġrandom,restroom,alligator,0.25,True,['Ġrestroom'],"['Ġall', 'igator']",1,2,51.164593,55.086426,53.265522,51.191162,60.275913,55.272205,53.556255,0.00010881778,0.005494527,0.00088945066,0.00011174775,0.98558956,0.006616272,0.0011895584,0.1332623,1,3,Ġrandom,Ġmajor,Ġcoordinated,Ġequivalent,Ġsubclass,Ġpart,Ġcontrary,Ġrandomized,random,Ġrandomly,Ġunrelated,Ġsporadic,Ġgiant,Ġlarge
2,hyp,Ġsubclass,2,hyp,Ġsubclass,allow,accept,4.0,True,['Ġallow'],['Ġaccept'],1,1,52.934277,53.564674,55.68897,50.172993,53.889793,53.21066,54.182926,0.03837038,0.072073296,0.6030366,0.0024254133,0.09976352,0.050585665,0.13374504,1.8527727,10,11,Ġsubclass,Ġequivalent,Ġrandom,Ġcoordinated,Ġmajor,Ġcontrary,Ġpart,Ġunrelated,Ġsimilar,Ġalternative,Ġcomparable,Ġother,Ġcoordinate,Ġalternate
4,no-rel,Ġrandom,4,no-rel,Ġrandom,speaker,hell,0.23,True,['Ġspeaker'],['Ġhell'],1,1,53.85021,54.980083,53.140965,56.09181,59.44229,56.6488,57.10517,0.003080433,0.0095347725,0.0015156227,0.02898186,0.8264613,0.050585337,0.079840675,0.98815227,3,6,Ġrandom,Ġequivalent,Ġmajor,Ġpart,Ġcoordinated,Ġcontrary,Ġsubclass,Ġin,Ġof,Ġfrom,Ġopposite,Ġparts,Ġseparate,Ġmain
2,hyp,Ġsubclass,2,hyp,Ġsubclass,hamper,hold,2.0,True,"['Ġham', 'per']",['Ġhold'],2,1,49.05974,54.879974,58.640827,50.744396,56.640408,50.997654,54.847313,5.8395057e-05,0.01968215,0.8460386,0.00031478482,0.114450835,0.0004055106,0.019049687,0.79142135,4,45,Ġsubclass,Ġrandom,Ġcoordinated,Ġequivalent,Ġmajor,Ġpart,Ġcoordinate,Ġcontrary,Ġorganized,Ġrandomly,Ġgroup,Ġclass,Ġrelated,Ġspecial
2,hyp,Ġsubclass,2,hyp,Ġsubclass,smash,destroy,5.25,True,['Ġsmash'],['Ġdestroy'],1,1,51.984215,55.29927,55.80251,49.8077,54.590134,54.681896,55.653633,0.0070530875,0.1941287,0.32110238,0.0008000763,0.095524654,0.104705006,0.27668616,2.221394,16,4,Ġsubclass,Ġequivalent,Ġcoordinated,Ġmajor,Ġrandom,Ġcontrary,Ġor,Ġand,Ġpart,Ġcoordinate,Ġrandomly,Ġtotal,Ġother,Ġsimilar
1,cohyp,Ġcoordinated,5,r-hyp,Ġmajor,pull,tug,4.0,False,['Ġpull'],['Ġtug'],1,1,52.642292,56.55773,53.22992,50.06814,51.19703,53.103424,56.049152,0.011759314,0.589978,0.021163395,0.0008962747,0.0027714835,0.018648723,0.35478288,1.3123735,24,9,Ġcoordinated,Ġequivalent,Ġsubclass,Ġmajor,Ġcontrary,Ġrandom,Ġcoordinate,Ġpart,Ġor,Ġsimilar,Ġindependent,Ġcoordination,Ġcomparable,","
2,hyp,Ġsubclass,2,hyp,Ġsubclass,daughter,child,5.62,True,['Ġdaughter'],['Ġchild'],1,1,52.442917,53.468872,59.294834,53.382534,51.197834,50.319912,54.998722,0.0010359148,0.0028899526,0.97965664,0.0026509075,0.00029825754,0.00012396947,0.01334431,0.17459072,1,4,Ġsubclass,Ġequivalent,Ġcoordinated,Ġpart,Ġcontrary,Ġrandom,Ġmajor,Ġsimilar,Ġrelated,Ġother,Ġunrelated,Ġcoordinate,Ġclass,Ġcomparable
2,hyp,Ġsubclass,2,hyp,Ġsubclass,claim,say,2.71,True,['Ġclaim'],['Ġsay'],1,1,49.84153,52.1848,56.05102,49.95229,51.41545,52.543106,53.016697,0.0018062271,0.018812276,0.89850473,0.0020177842,0.00871601,0.026918571,0.04322449,0.67700833,11,12,Ġsubclass,Ġequivalent,Ġmajor,Ġcoordinated,Ġrandom,Ġpart,Ġcontrary,Ġcoordinate,Ġto,Ġrelated,ĠMajor,Ġspecific,major,Ġsimilar
2,hyp,Ġsubclass,2,hyp,Ġsubclass,crave,desire,4.85,True,['Ġcrave'],['Ġdesire'],1,1,54.03502,54.43097,58.344612,50.750237,51.614685,53.732483,56.46112,0.011226372,0.016680093,0.8353567,0.0004204134,0.0009979339,0.008295637,0.12702289,0.8381675,2,6,Ġsubclass,Ġequivalent,Ġcoordinated,Ġcontrary,Ġmajor,Ġrandom,Ġpart,Ġrelated,Ġsimilar,Ġor,Ġspecific,Ġcomparable,Ġanalogous,Ġcoordinate
2,hyp,Ġsubclass,2,hyp,Ġsubclass,extension,addition,3.25,True,['Ġextension'],['Ġaddition'],1,1,55.472343,57.295055,60.49121,54.847466,55.59796,57.032814,58.06763,0.0056098076,0.03471696,0.8484269,0.0030030801,0.0063606743,0.026708636,0.07517387,0.90329874,12,6,Ġsubclass,Ġequivalent,Ġcoordinated,Ġmajor,Ġrandom,Ġcontrary,Ġpart,Ġor,Ġrelated,Ġcoordinate,Ġunrelated,Ġminor,Ġtype,Ġindependent
1,cohyp,Ġcoordinated,1,cohyp,Ġcoordinated,skin,hair,1.17,True,['Ġskin'],['Ġhair'],1,1,48.18106,54.693447,49.845634,52.00041,48.98515,49.307854,49.653397,0.0013606009,0.9162716,0.0071886275,0.06200865,0.003040479,0.004198467,0.005931412,0.5309201,10,6,Ġcoordinated,Ġpart,Ġsubclass,Ġequivalent,Ġmajor,Ġrandom,Ġcontrary,Ġcoordinate,Ġparts,Ġcoordination,Ġsimilar,Ġor,Ġorganized,Ġsynchronized
4,no-rel,Ġrandom,4,no-rel,Ġrandom,tissue,meal,0.4,True,['Ġtissue'],['Ġmeal'],1,1,49.43615,53.05459,51.737114,48.49376,59.180374,52.048763,52.085358,5.8370737e-05,0.0021760215,0.0005827621,2.2746794e-05,0.99553865,0.00079586403,0.0008255277,0.049749248,3,3,Ġrandom,Ġcoordinated,Ġequivalent,Ġmajor,Ġsubclass,random,Ġrandomly,Ġcontrary,Ġrandomized,Ġpart,Ġarbitrary,ĠRandom,Ġunrelated,Random
1,cohyp,Ġcoordinated,1,cohyp,Ġcoordinated,almond,peanut,1.2,True,['Ġalmond'],['Ġpeanut'],1,1,48.806484,58.27218,53.145416,51.90791,49.193752,50.4858,53.52283,7.617518e-05,0.9833596,0.005836974,0.0016933446,0.00011220233,0.00040844333,0.008513279,0.14835896,2,5,Ġcoordinated,Ġequivalent,Ġsubclass,Ġpart,Ġmajor,Ġcoordinate,Ġrandom,Ġor,Ġcontrary,Ġcombined,Ġrelated,Ġsimilar,Ġcomparable,","
4,no-rel,Ġrandom,4,no-rel,Ġrandom,crook,sickness,1.17,True,"['Ġcro', 'ok']",['Ġsickness'],2,1,49.632164,53.155506,54.523098,49.27979,58.989098,51.555992,52.992706,8.4866886e-05,0.0028767777,0.011293899,5.9662812e-05,0.9826591,0.0005810938,0.0024445744,0.15157643,4,3,Ġrandom,Ġsubclass,Ġcoordinated,Ġequivalent,random,Ġmajor,Ġcontrary,Ġpart,Ġrandomized,Ġunrelated,Ġrandomly,Ġarbitrary,ĠRandom,major
1,cohyp,Ġcoordinated,5,r-hyp,Ġmajor,touch,grab,2.77,False,['Ġtouch'],['Ġgrab'],1,1,51.358036,57.092823,55.386806,51.820858,53.73989,55.014217,56.603382,0.0016462341,0.5094223,0.09250482,0.002615126,0.017820427,0.06373104,0.31226006,1.7320645,27,8,Ġcoordinated,Ġequivalent,Ġsubclass,Ġmajor,Ġrandom,Ġcoordinate,Ġpart,Ġor,Ġcontrary,Ġsimilar,Ġsimultaneous,Ġcoordination,",",Ġrelated
2,hyp,Ġsubclass,6,syn,Ġequivalent,medication,medicine,5.0,False,['Ġmedication'],['Ġmedicine'],1,1,48.542835,54.400047,56.224792,54.219265,50.86568,54.032852,54.390076,0.00029323302,0.10255758,0.63598156,0.0855963,0.0029923464,0.07103901,0.10154,1.6903946,2,5,Ġsubclass,Ġcoordinated,Ġequivalent,Ġpart,Ġmajor,Ġrandom,Ġrelated,Ġcoordinate,Ġsimilar,Ġother,Ġcontrary,Ġclass,Ġcomparable,Ġor
6,syn,Ġequivalent,6,syn,Ġequivalent,prohibit,disallow,5.0,True,['Ġprohibit'],"['Ġdis', 'allow']",1,2,57.02471,57.055912,58.420506,53.551613,53.99475,58.28863,59.07881,0.05718111,0.058993306,0.23090757,0.0017738013,0.0027628506,0.20237926,0.4460021,1.9909183,1,1,Ġequivalent,Ġsubclass,Ġmajor,Ġcoordinated,Ġcontrary,Ġor,Ġrandom,Ġpart,Ġsignificant,Ġcomparable,Ġcoordinate,Ġsimilar,Ġother,Ġand
2,hyp,Ġsubclass,2,hyp,Ġsubclass,king,monarch,5.46,True,['Ġking'],['Ġmonarch'],1,1,53.93413,57.110207,59.814236,54.323933,53.209717,55.958595,58.707718,0.0019581914,0.04690369,0.70073193,0.0028916358,0.00094895536,0.014827521,0.23173805,1.1970161,10,2,Ġsubclass,Ġequivalent,Ġcoordinated,Ġmajor,Ġpart,Ġcontrary,Ġrandom,Ġsimilar,Ġor,Ġcoordinate,Ġother,Ġrelated,Ġcomparable,Ġindependent
1,cohyp,Ġcoordinated,1,cohyp,Ġcoordinated,baseball,football,0.4,True,['Ġbaseball'],['Ġfootball'],1,1,50.741005,59.343243,53.68596,52.49142,50.81514,52.127415,53.39442,0.00018218672,0.9917931,0.0034633307,0.0010488483,0.00019620635,0.000728831,0.002587501,0.08499295,2,2,Ġcoordinated,Ġsubclass,Ġequivalent,Ġpart,Ġmajor,Ġcoordinate,Ġrandom,Ġcontrary,Ġcoordination,Ġsynchronized,Ġorganized,Ġor,Ġcombined,Ġindependent
1,cohyp,Ġcoordinated,1,cohyp,Ġcoordinated,adult,child,0.36,True,['Ġadult'],['Ġchild'],1,1,56.768623,58.596848,55.02275,54.703384,51.58035,55.538746,55.5987,0.122964814,0.7651887,0.021456461,0.015590462,0.00068634417,0.03594611,0.038167194,1.2392777,4,4,Ġcoordinated,Ġcontrary,Ġequivalent,Ġmajor,Ġsubclass,Ġpart,Ġminor,Ġrandom,Ġcoordinate,Ġcomparable,Ġsynchronized,Ġsimilar,Ġopposite,Ġunrelated
4,no-rel,Ġrandom,4,no-rel,Ġrandom,neck,stream,0.18,True,['Ġneck'],['Ġstream'],1,1,51.698555,56.064278,55.356453,57.156124,57.95219,53.837257,54.543488,0.0011128411,0.087587565,0.04315569,0.2609909,0.5785655,0.009446259,0.01914131,1.6496139,6,10,Ġrandom,Ġpart,Ġcoordinated,Ġsubclass,Ġequivalent,Ġmajor,Ġcontrary,Ġof,part,Ġseparate,Ġunrelated,Ġindependent,Ġparts,Ġcoordinate
1,cohyp,Ġcoordinated,2,hyp,Ġsubclass,observe,watch,5.15,False,['Ġobserve'],['Ġwatch'],1,1,49.482597,55.1828,53.910107,51.457344,54.250324,54.051376,53.60304,0.0015003307,0.44849095,0.12561163,0.010809575,0.17651616,0.14467134,0.0924,2.1421227,9,13,Ġcoordinated,Ġrandom,Ġmajor,Ġsubclass,Ġequivalent,Ġpart,Ġcontrary,Ġcoordinate,Ġsystematic,Ġor,Ġcomparable,Ġsimilar,Ġgeneral,Ġsimultaneous
2,hyp,Ġsubclass,2,hyp,Ġsubclass,embrace,hold,5.1,True,['Ġembrace'],['Ġhold'],1,1,49.946213,54.876457,59.895237,48.98279,52.855858,51.81293,55.366512,4.6899153e-05,0.0064914688,0.98168314,1.7896027e-05,0.00086061284,0.00030329864,0.010596714,0.15613866,6,45,Ġsubclass,Ġequivalent,Ġcoordinated,Ġrandom,Ġmajor,Ġcoordinate,Ġcontrary,Ġpart,Ġgroup,Ġclass,Ġrelated,Ġsystematic,Ġor,Ġspecial
1,cohyp,Ġcoordinated,1,cohyp,Ġcoordinated,rifle,pistol,2.23,True,['Ġrifle'],['Ġpistol'],1,1,51.190968,57.809933,52.014004,52.83277,49.93816,52.722313,53.82091,0.0012880052,0.96493405,0.002933308,0.0066518723,0.00036798505,0.0059562433,0.017868483,0.28681782,3,1,Ġcoordinated,Ġequivalent,Ġpart,Ġmajor,Ġsubclass,Ġcontrary,Ġrandom,Ġsynchronized,Ġor,Ġcoordinate,Ġsimilar,Ġcoordination,Ġand,Ġcomparable
2,hyp,Ġsubclass,2,hyp,Ġsubclass,love,feeling,6.0,True,['Ġlove'],['Ġfeeling'],1,1,52.1833,54.851444,58.538025,49.50876,54.645763,51.34317,53.91918,0.0016433166,0.023685444,0.94524235,0.000113287664,0.019282151,0.0007093449,0.009324061,0.40152967,10,19,Ġsubclass,Ġcoordinated,Ġrandom,Ġequivalent,Ġcontrary,Ġmajor,Ġpart,Ġcoordinate,Ġrelated,Ġunrelated,Ġsimilar,Ġspecific,Ġcoordination,Ġindependent
6,syn,Ġequivalent,2,hyp,Ġsubclass,thief,crook,5.43,False,['Ġthief'],"['Ġcro', 'ok']",1,2,53.49797,55.620975,55.809338,50.92428,52.219463,55.464622,56.337624,0.02269856,0.18967393,0.22898777,0.001730844,0.0063204747,0.16222,0.38836846,2.0835023,1,4,Ġequivalent,Ġsubclass,Ġcoordinated,Ġmajor,Ġcontrary,Ġrandom,Ġpart,Ġsimilar,Ġcomparable,Ġor,Ġrelated,Ġunrelated,Ġminor,major
5,r-hyp,Ġmajor,5,r-hyp,Ġmajor,tissue,bone,1.2,True,['Ġtissue'],['Ġbone'],1,1,50.155254,53.795616,51.42937,55.04956,51.33241,58.17919,53.742542,0.00030592602,0.0116575,0.001093851,0.040849485,0.0009927688,0.93404555,0.011054924,0.45135796,3,6,Ġmajor,Ġpart,Ġcoordinated,Ġequivalent,Ġsubclass,Ġrandom,ĠMajor,Ġcontrary,Ġmain,major,Ġsignificant,Ġcomparable,Ġother,Ġof
4,no-rel,Ġrandom,4,no-rel,Ġrandom,female,bracelet,0.08,True,['Ġfemale'],['Ġbracelet'],1,1,50.169243,56.77602,53.113026,51.779736,58.570305,52.9114,53.95933,0.00018951381,0.14025804,0.0035984006,0.0009485691,0.84367615,0.0029413353,0.008387944,0.72804403,5,2,Ġrandom,Ġcoordinated,Ġequivalent,Ġsubclass,Ġmajor,Ġpart,Ġcoordinate,Ġrandomized,Ġcontrary,Ġcoordination,Ġside,Ġparallel,Ġvariable,Ġcoordinating
2,hyp,Ġsubclass,2,hyp,Ġsubclass,algebra,math,6.0,True,['Ġalgebra'],['Ġmath'],1,1,50.83803,58.868847,61.709442,56.389984,56.124123,55.522243,59.04578,1.6678488e-05,0.05127379,0.8781127,0.004298718,0.0032951622,0.0018050282,0.061197907,0.708738,1,1,Ġsubclass,Ġequivalent,Ġcoordinated,Ġpart,Ġrandom,Ġmajor,Ġrelated,Ġsimilar,Ġcoordinate,Ġother,Ġor,ic,Ġclass,Ġspecific
6,syn,Ġequivalent,2,hyp,Ġsubclass,hostage,captive,5.58,False,['Ġhostage'],['Ġcaptive'],1,1,55.641106,56.37127,57.486332,53.106503,51.88788,56.047657,57.88307,0.048968874,0.101630986,0.30995005,0.0038828978,0.0011479269,0.07353315,0.46088618,1.9063761,1,5,Ġequivalent,Ġsubclass,Ġcoordinated,Ġmajor,Ġcontrary,Ġpart,Ġrandom,Ġor,Ġcomparable,Ġsimilar,Ġunrelated,Ġrelated,Ġother,Ġminor
6,syn,Ġequivalent,2,hyp,Ġsubclass,cape,cloak,5.0,False,['Ġcape'],['Ġcloak'],1,1,53.22849,58.102116,58.476063,58.638565,52.849174,56.090523,59.791058,0.00078627653,0.10284058,0.1494747,0.17584966,0.00053807296,0.013757542,0.55675316,1.7577139,2,5,Ġequivalent,Ġpart,Ġsubclass,Ġcoordinated,Ġmajor,Ġor,Ġsimilar,Ġcontrary,Ġrandom,Ġcomparable,Ġcoordinate,Ġrelated,Ġtype,Ġcorresponding
2,hyp,Ġsubclass,2,hyp,Ġsubclass,pine,tree,5.85,True,['Ġpine'],['Ġtree'],1,1,47.994583,54.328922,61.301647,55.289062,51.62513,51.241795,54.84999,1.654319e-06,0.0009323689,0.9949557,0.002435406,6.242314e-05,4.254664e-05,0.001569947,0.053933866,3,7,Ġsubclass,Ġpart,Ġequivalent,Ġcoordinated,Ġrandom,Ġrelated,Ġmajor,Ġcoordinate,Ġtype,Ġclass,Ġsimilar,Ġfamily,Ġcomponent,Ġgroup
0,ant,Ġcontrary,0,ant,Ġcontrary,death,birth,0.46,True,['Ġdeath'],['Ġbirth'],1,1,55.829884,54.736385,53.172646,52.28695,51.90566,52.837376,52.721664,0.645698,0.2163362,0.045290347,0.018678956,0.012757343,0.032389168,0.02885008,1.5828848,8,6,Ġcontrary,Ġcoordinated,Ġsubclass,Ġmajor,Ġequivalent,Ġpart,Ġrandom,Ġsimultaneous,Ġopposite,Ġor,Ġunrelated,Ġindependent,Ġcoordinate,Ġof
1,cohyp,Ġcoordinated,1,cohyp,Ġcoordinated,peanut,cashew,1.0,True,['Ġpeanut'],"['Ġcas', 'hew']",1,2,46.80751,56.695442,50.254932,48.02736,48.483643,49.176907,50.31352,5.0565195e-05,0.99569404,0.0015887225,0.00017124788,0.00027026303,0.0005405893,0.0016845801,0.04842617,5,2,Ġcoordinated,Ġequivalent,Ġsubclass,Ġmajor,Ġrandom,Ġpart,Ġcoordinate,Ġcontrary,Ġcoordination,Ġcombined,Ġsimilar,Ġrelated,Ġcoordinating,Ġcoded
3,mero,Ġpart,6,syn,Ġequivalent,stomach,abdomen,2.38,False,['Ġstomach'],['Ġabdomen'],1,1,51.562206,57.169426,55.229588,57.380924,52.65849,53.256886,54.628876,0.0014727896,0.40116706,0.057658605,0.49565306,0.0044080885,0.008019191,0.0316212,1.5296166,6,2,Ġpart,Ġcoordinated,Ġsubclass,Ġequivalent,Ġmajor,Ġrandom,Ġor,Ġcontrary,Ġcoordinate,Ġparts,Ġdivided,Ġsimilar,Ġand,part
2,hyp,Ġsubclass,3,mero,Ġpart,crater,volcano,1.0,False,['Ġcrater'],['Ġvolcano'],1,1,51.545918,55.142498,55.726006,54.987843,50.21697,53.595825,55.403896,0.005277228,0.19247793,0.3449809,0.16489783,0.0013971746,0.0409892,0.24997972,2.1581151,3,2,Ġsubclass,Ġequivalent,Ġcoordinated,Ġpart,Ġmajor,Ġcontrary,Ġrandom,Ġor,Ġsimilar,Ġcomparable,Ġcoordinate,Ġrelated,Ġminor,Ġa
2,hyp,Ġsubclass,2,hyp,Ġsubclass,annihilate,kill,5.0,True,"['Ġannihil', 'ate']",['Ġkill'],2,1,51.835175,55.964447,59.51557,49.75508,55.27872,54.270184,56.99528,0.00040889197,0.025405562,0.8854471,5.1078187e-05,0.012797399,0.004667878,0.07122204,0.6834416,1,17,Ġsubclass,Ġequivalent,Ġcoordinated,Ġrandom,Ġmajor,Ġcontrary,Ġcoordinate,Ġpart,Ġclass,Ġgroup,Ġsimultaneous,Ġversion,Ġtype,Ġsystematic
2,hyp,Ġsubclass,2,hyp,Ġsubclass,constitution,document,4.6,True,['Ġconstitution'],['Ġdocument'],1,1,49.913082,52.946987,61.358166,52.004368,51.45312,50.15308,56.382824,1.0624514e-05,0.00022075843,0.99276334,8.6008804e-05,4.9560942e-05,1.3506376e-05,0.0068561803,0.06463274,5,6,Ġsubclass,Ġequivalent,Ġcoordinated,Ġrelated,Ġpart,Ġrandom,Ġclass,Ġmajor,Ġcontrary,Ġtype,related,Ġcoordinate,Ġspecific,Ġunrelated
4,no-rel,Ġrandom,4,no-rel,Ġrandom,scalpel,canary,0.36,True,"['Ġscal', 'pel']","['Ġcan', 'ary']",2,2,49.174725,55.886837,53.77407,51.78468,57.4783,53.57275,54.41739,0.00019065541,0.15677705,0.018954825,0.0025926156,0.7699195,0.015498417,0.036066942,1.1086516,1,5,Ġrandom,Ġcoordinated,Ġequivalent,Ġsubclass,Ġmajor,Ġpart,Ġrandomly,Ġrandomized,Ġcontrary,Ġcoordinate,Ġsystematic,Ġsporadic,Ġbig,Ġperiodic
4,no-rel,Ġrandom,2,hyp,Ġsubclass,split,tear,3.7,False,['Ġsplit'],['Ġtear'],1,1,51.58345,55.512028,54.451496,49.73849,56.015743,52.948948,55.439434,0.0048801415,0.24808009,0.08590311,0.00077121734,0.41053745,0.019118795,0.2307092,1.9731569,18,9,Ġrandom,Ġcoordinated,Ġequivalent,Ġsubclass,Ġmajor,Ġcontrary,Ġpart,Ġcoordinate,Ġunrelated,Ġor,Ġrelated,Ġindependent,Ġcomparable,Ġopposite
5,r-hyp,Ġmajor,5,r-hyp,Ġmajor,break,shatter,3.33,True,['Ġbreak'],['Ġshatter'],1,1,52.192333,54.096478,53.851513,50.70716,52.864876,56.074905,55.32052,0.011555915,0.077582486,0.060726307,0.0026169908,0.02264049,0.5610273,0.26385048,1.7270957,75,3,Ġmajor,Ġequivalent,Ġcoordinated,Ġsubclass,Ġrandom,Ġcontrary,Ġpart,major,Ġor,Ġa,Ġsignificant,Ġsystematic,Ġrelated,Ġcomparable
2,hyp,Ġsubclass,2,hyp,Ġsubclass,son,child,5.36,True,['Ġson'],['Ġchild'],1,1,53.28127,54.20608,59.954002,53.68546,52.108406,51.151382,55.841393,0.0012361875,0.003116917,0.9772724,0.0018519185,0.0003825749,0.00014692186,0.015993072,0.18874972,2,4,Ġsubclass,Ġequivalent,Ġcoordinated,Ġpart,Ġcontrary,Ġrandom,Ġmajor,Ġsimilar,Ġrelated,Ġother,Ġunrelated,Ġcoordinate,Ġclass,Ġcomparable
2,hyp,Ġsubclass,2,hyp,Ġsubclass,stream,line,1.23,True,['Ġstream'],['Ġline'],1,1,50.683895,56.450832,58.771976,51.71355,52.79414,51.403324,55.74759,0.00026686094,0.08527741,0.86874855,0.00074723753,0.002201672,0.000547935,0.04221039,0.7082693,10,36,Ġsubclass,Ġcoordinated,Ġequivalent,Ġrandom,Ġpart,Ġmajor,Ġcoordinate,Ġcontrary,Ġcomplement,Ġcode,Ġmain,Ġindependent,Ġcommand,Ġcoordination
4,no-rel,Ġrandom,4,no-rel,Ġrandom,lieutenant,courage,0.54,True,['Ġlieutenant'],['Ġcourage'],1,1,51.14443,53.592644,54.16437,50.609173,56.79899,52.606148,54.015648,0.00293078,0.033902343,0.06005206,0.0017160295,0.8370039,0.012641539,0.0517533,0.96529055,4,1,Ġrandom,Ġsubclass,Ġequivalent,Ġcoordinated,Ġmajor,Ġcontrary,Ġpart,Ġspontaneous,Ġgeneralized,Ġspecific,Ġcomparable,Ġspecial,Ġsimilar,Ġgeneral
4,no-rel,Ġrandom,4,no-rel,Ġrandom,allow,return,1.08,True,['Ġallow'],['Ġreturn'],1,1,50.857395,54.45552,54.405212,49.464138,56.166424,53.640247,53.83066,0.0032217547,0.11768971,0.11191542,0.00079985004,0.6512898,0.05207986,0.06300366,1.6280129,10,29,Ġrandom,Ġcoordinated,Ġsubclass,Ġequivalent,Ġmajor,Ġcontrary,Ġpart,Ġarbitrary,Ġunrelated,Ġsimilar,Ġsignificant,Ġseparate,Ġrandomized,Ġperiodic
3,mero,Ġpart,3,mero,Ġpart,antler,deer,0.77,True,"['Ġant', 'ler']",['Ġdeer'],2,1,51.876465,55.164745,55.479958,63.32171,55.508915,56.838135,55.274445,1.0668845e-05,0.00028589033,0.00039182705,0.99706537,0.0004033392,0.0015238536,0.00031903715,0.034717392,1,1,Ġpart,Ġmajor,Ġof,Ġrandom,Ġsubclass,Ġequivalent,Ġcoordinated,Ġparts,part,",",Ġin,Ġfrom,Ġportion,ĠPart
4,no-rel,Ġrandom,4,no-rel,Ġrandom,monkey,humor,0.5,True,['Ġmonkey'],['Ġhumor'],1,1,50.794304,53.08942,54.20393,51.967304,57.039803,50.98779,53.10023,0.0017502577,0.017372344,0.05295217,0.005656263,0.90258396,0.0021238879,0.017561171,0.6390367,4,7,Ġrandom,Ġsubclass,Ġequivalent,Ġcoordinated,Ġpart,Ġmajor,Ġcontrary,Ġunrelated,Ġsimilar,Ġarbitrary,Ġdifferent,Ġof,Ġgeneral,random
2,hyp,Ġsubclass,2,hyp,Ġsubclass,recliner,seat,4.73,True,"['Ġrecl', 'iner']",['Ġseat'],2,1,47.86786,55.58151,59.689034,52.786053,52.500366,49.239403,58.084312,6.0263956e-06,0.013491279,0.82021654,0.000824142,0.0006193412,2.3752622e-05,0.1648189,0.76253897,1,16,Ġsubclass,Ġequivalent,Ġcoordinated,Ġpart,Ġrandom,Ġtype,Ġclass,Ġsimilar,Ġcoordinate,Ġvariant,Ġside,Ġlike,Ġcar,Ġmajor
2,hyp,Ġsubclass,2,hyp,Ġsubclass,freckle,spot,4.83,True,"['Ġfre', 'ck', 'le']",['Ġspot'],3,1,50.244293,56.386032,60.436977,48.09828,54.30948,51.264336,57.078537,3.5507288e-05,0.01650596,0.94829607,4.1525664e-06,0.0020692125,9.847279e-05,0.03299072,0.3530942,3,20,Ġsubclass,Ġequivalent,Ġcoordinated,Ġrandom,Ġmajor,Ġrelated,Ġcoordinate,Ġcontrary,Ġsimilar,Ġtype,Ġunrelated,Ġspecific,Ġcorresponding,Ġvariant
2,hyp,Ġsubclass,2,hyp,Ġsubclass,understand,accept,2.45,True,['Ġunderstand'],['Ġaccept'],1,1,52.161472,53.72851,55.398605,50.219486,54.070126,54.26194,54.43831,0.017839218,0.085493356,0.45419756,0.0025584796,0.120307684,0.14574623,0.17385744,2.1574774,5,11,Ġsubclass,Ġequivalent,Ġmajor,Ġrandom,Ġcoordinated,Ġcontrary,Ġpart,Ġand,Ġor,Ġtotal,Ġrandomly,Ġcomprehensive,Ġcomplete,Ġfull
2,hyp,Ġsubclass,6,syn,Ġequivalent,universe,world,1.54,False,['Ġuniverse'],['Ġworld'],1,1,50.873398,56.638374,58.340168,53.696857,51.82095,52.940804,55.72868,0.0004495158,0.14336477,0.7861801,0.007567595,0.0011594751,0.0035531034,0.057725415,1.0106575,3,9,Ġsubclass,Ġcoordinated,Ġequivalent,Ġpart,Ġmajor,Ġrandom,Ġcoordinate,Ġcontrary,Ġor,Ġcomparable,Ġsimilar,Ġclass,Ġrelated,Ġindependent
