pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,false,hypo,mero,sibl,entropy,nsynsests_source,nsynsests_target
3,sibl,3,sibl,mammoth,mole,True,['Ġmammoth'],['Ġmole'],1,1,1.2331245e-05,5.8565252e-05,6.3898106e-06,0.99992275,0.001246195,2,6
0,false,0,false,refinery,objective,True,['Ġrefinery'],['Ġobjective'],1,1,0.99997413,3.407112e-06,3.5488822e-06,1.8819674e-05,0.00045878685,1,6
0,false,0,false,refinery,spud,True,['Ġrefinery'],"['Ġsp', 'ud']",1,2,0.9999802,2.8618545e-06,4.8121374e-06,1.2203378e-05,0.00036561454,1,4
3,sibl,3,sibl,rocket,henbane,True,['Ġrocket'],"['Ġhen', 'bane']",1,2,9.134875e-06,3.477299e-05,6.0356247e-06,0.99995005,0.0008446707,7,1
0,false,0,false,earthworm,vibes,True,"['Ġearth', 'worm']","['Ġvib', 'es']",2,2,0.9999844,4.672076e-06,7.1116156e-06,3.7895352e-06,0.00029504072,1,2
0,false,0,false,platyhelminth,railcar,True,"['Ġplat', 'y', 'hel', 'min', 'th']","['Ġrail', 'car']",5,2,0.9999852,4.334228e-06,5.437895e-06,4.955214e-06,0.00028088203,1,1
1,hypo,1,hypo,gadoid,chordate,True,"['Ġgad', 'oid']","['Ġchord', 'ate']",2,2,8.9252235e-06,0.999954,1.7445585e-05,1.9618265e-05,0.0007986306,1,2
0,false,0,false,glider,cactus,True,"['Ġgl', 'ider']","['Ġc', 'actus']",2,2,0.9999511,1.962122e-05,2.3835124e-05,5.379743e-06,0.0008374392,1,1
0,false,0,false,ox,aerogram,True,['Ġox'],"['Ġaer', 'ogram']",1,2,0.99998367,4.8321904e-06,7.8736975e-06,3.5450971e-06,0.00030640204,2,1
3,sibl,3,sibl,lentil,agapanthus,True,"['Ġlent', 'il']","['Ġag', 'apan', 'thus']",2,3,1.002461e-05,3.3202912e-05,6.314554e-06,0.9999504,0.0008410012,3,1
3,sibl,3,sibl,dogbane,hornwort,True,"['Ġdog', 'bane']","['Ġhorn', 'w', 'ort']",2,3,7.8432695e-06,3.7531005e-05,6.315215e-06,0.99994826,0.0008684206,1,2
3,sibl,0,false,albatross,marduk,False,"['Ġal', 'bat', 'ross']","['Ġm', 'ard', 'uk']",3,3,2.1078788e-05,0.00011433543,7.6112005e-06,0.99985695,0.002160374,2,1
0,false,0,false,electric,bloom,True,['Ġelectric'],['Ġbloom'],1,1,0.9999379,8.170159e-06,5.0088114e-05,3.7557236e-06,0.0010107186,4,7
0,false,0,false,refinery,claxon,True,['Ġrefinery'],"['Ġcl', 'ax', 'on']",1,3,0.99998367,3.12806e-06,4.404596e-06,8.86788e-06,0.00030796055,1,3
3,sibl,3,sibl,pennyroyal,ling,True,"['Ġpenny', 'roy', 'al']",['Ġling'],3,1,9.571031e-06,2.9955818e-05,6.4618143e-06,0.999954,0.0007875,2,5
3,sibl,3,sibl,wheatgrass,oleander,True,"['Ġwheat', 'grass']","['Ġo', 'le', 'ander']",2,3,9.409472e-06,4.5953482e-05,5.9107915e-06,0.9999387,0.0010103357,1,1
0,false,0,false,millipede,inventory,True,"['Ġmill', 'ip', 'ede']",['Ġinventory'],3,1,0.9999827,6.202502e-06,3.991128e-06,7.1564937e-06,0.00032630554,1,6
0,false,0,false,tautog,upholstery,True,"['Ġt', 'aut', 'og']","['Ġup', 'hol', 'stery']",3,3,0.999982,5.450177e-06,9.465341e-06,3.1224515e-06,0.00033633938,1,2
3,sibl,3,sibl,rotifer,moth,True,"['Ġrot', 'ifer']",['Ġmoth'],2,1,9.441707e-06,6.7124194e-05,6.4828196e-06,0.9999169,0.0013196478,1,1
3,sibl,3,sibl,trilobite,tardigrade,True,"['Ġtr', 'il', 'ob', 'ite']","['Ġt', 'ard', 'igr', 'ade']",4,4,2.1375025e-05,0.0007493879,1.4810934e-05,0.9992144,0.009482283,1,1
3,sibl,3,sibl,pea,ling,True,"['Ġpe', 'a']",['Ġling'],2,1,1.0494568e-05,2.8873374e-05,6.2129475e-06,0.99995446,0.0007821445,3,5
3,sibl,3,sibl,perennial,agapanthus,True,['Ġperennial'],"['Ġag', 'apan', 'thus']",1,3,8.915781e-06,3.459286e-05,6.2860786e-06,0.9999502,0.0008426222,4,1
3,sibl,3,sibl,casuarina,holly,True,"['Ġcas', 'u', 'ar', 'ina']","['Ġh', 'olly']",4,2,7.771462e-06,3.492677e-05,8.150553e-06,0.9999491,0.0008601407,1,2
0,false,0,false,refinery,bypass,True,['Ġrefinery'],['Ġbypass'],1,1,0.99997425,3.4015868e-06,3.6098231e-06,1.8708854e-05,0.00045804286,1,4
0,false,0,false,world,canister,True,['Ġworld'],"['Ġcan', 'ister']",1,2,0.9999821,4.3399677e-06,9.6646745e-06,3.942187e-06,0.00033505555,9,2
1,hypo,1,hypo,frog,vertebrate,True,['Ġfrog'],"['Ġverte', 'brate']",1,2,1.0165745e-05,0.9999503,2.474602e-05,1.473137e-05,0.0008553614,4,2
3,sibl,3,sibl,opossum,orangutan,True,"['Ġop', 'oss', 'um']","['Ġor', 'ang', 'utan']",3,3,1.2151392e-05,5.189617e-05,5.7581133e-06,0.99993014,0.0011380229,2,1
0,false,0,false,tick,mazer,True,['Ġtick'],"['Ġm', 'azer']",1,2,0.99998283,4.887441e-06,8.494367e-06,3.836156e-06,0.00032327176,8,1
0,false,0,false,wapiti,platen,True,"['Ġw', 'ap', 'iti']","['Ġpl', 'aten']",3,2,0.99998176,5.0079775e-06,9.987669e-06,3.2203025e-06,0.00033915203,2,3
3,sibl,3,sibl,rue,licorice,True,"['Ġr', 'ue']","['Ġlic', 'or', 'ice']",2,3,8.155875e-06,3.274831e-05,6.7366645e-06,0.9999523,0.00081019447,5,2
0,false,0,false,mint,clathrus,True,['Ġmint'],"['Ġcl', 'ath', 'rus']",1,3,0.9999856,4.3925866e-06,4.7664753e-06,5.227829e-06,0.00027497136,8,1
1,hypo,1,hypo,beetle,animal,True,['Ġbeetle'],['Ġanimal'],1,1,8.391036e-06,0.9999441,3.2233198e-05,1.5327036e-05,0.0009484136,6,2
3,sibl,3,sibl,sedan,roadster,True,['Ġsedan'],"['Ġroad', 'ster']",1,2,1.284315e-05,0.00011205889,1.3208758e-05,0.99986184,0.0020926015,2,2
0,false,0,false,predator,bullpen,True,['Ġpredator'],['Ġbullpen'],1,1,0.9999846,4.364367e-06,5.595825e-06,5.328169e-06,0.00029069473,2,2
0,false,0,false,refinery,hothead,True,['Ġrefinery'],"['Ġhot', 'head']",1,2,0.99997866,3.2083587e-06,4.022848e-06,1.4034894e-05,0.0003875185,1,2
0,false,0,false,gaur,telephotograph,True,"['Ġg', 'aur']","['Ġtele', 'phot', 'ograph']",2,3,0.9999852,4.3125983e-06,6.2119357e-06,4.3139885e-06,0.00028252034,1,2
0,false,0,false,refinery,goonie,True,['Ġrefinery'],"['Ġgo', 'on', 'ie']",1,3,0.9999751,3.4402326e-06,3.6583492e-06,1.7746646e-05,0.00044444538,1,1
3,sibl,3,sibl,cardamom,fennel,True,"['Ġcard', 'am', 'om']","['Ġf', 'enn', 'el']",3,3,8.819415e-06,3.2030588e-05,7.2838457e-06,0.99995184,0.00082010037,2,4
0,false,0,false,refinery,pistil,True,['Ġrefinery'],"['Ġpist', 'il']",1,2,0.99995375,3.965748e-06,6.755621e-06,3.5471097e-05,0.0007782032,1,1
3,sibl,3,sibl,eucalyptus,hazelnut,True,"['Ġe', 'uc', 'aly', 'pt', 'us']","['Ġhaz', 'el', 'nut']",5,3,6.9741336e-06,3.4372635e-05,1.014714e-05,0.9999485,0.0008717754,2,2
0,false,0,false,mint,rag,True,['Ġmint'],['Ġrag'],1,1,0.9999851,4.839415e-06,4.2931792e-06,5.7627976e-06,0.00028379163,8,11
1,hypo,1,hypo,canoe,vehicle,True,['Ġcanoe'],['Ġvehicle'],1,1,9.126917e-06,0.9999521,2.301151e-05,1.5693564e-05,0.00082676695,2,4
0,false,0,false,refinery,towrope,True,['Ġrefinery'],"['Ġtow', 'ro', 'pe']",1,3,0.99998236,3.1406162e-06,4.0992386e-06,1.0442018e-05,0.00032918467,1,1
3,sibl,3,sibl,pineapple,corn,True,['Ġpineapple'],['Ġcorn'],1,1,9.527863e-06,2.951348e-05,9.899439e-06,0.999951,0.0008382135,2,9
0,false,0,false,peacock,perithecium,True,"['Ġpeac', 'ock']","['Ġper', 'ithe', 'cium']",2,3,0.99998224,6.7814985e-06,7.1074032e-06,3.7932623e-06,0.00033183943,2,1
3,sibl,3,sibl,bean,lentil,True,['Ġbean'],"['Ġlent', 'il']",1,2,1.1284171e-05,3.599568e-05,7.82367e-06,0.9999449,0.00092899316,5,3
3,sibl,3,sibl,flax,caraway,True,"['Ġfl', 'ax']","['Ġcar', 'away']",2,2,9.699824e-06,3.208281e-05,6.1778665e-06,0.9999521,0.00081650406,2,2
3,sibl,3,sibl,rape,galax,True,['Ġrape'],"['Ġgal', 'ax']",1,2,7.547335e-06,4.2183743e-05,7.2188595e-06,0.999943,0.0009468929,5,1
3,sibl,3,sibl,willow,fig,True,"['Ġwill', 'ow']",['Ġfig'],2,1,7.7039795e-06,3.424381e-05,7.988022e-06,0.99995005,0.00084615126,2,4
1,hypo,1,hypo,chard,plant,True,"['Ġch', 'ard']",['Ġplant'],2,1,9.5174855e-06,0.9999523,2.2376216e-05,1.578957e-05,0.0008250671,2,10
1,hypo,1,hypo,bighorn,bovid,True,"['Ġb', 'igh', 'orn']","['Ġb', 'ov', 'id']",3,3,8.485566e-06,0.9999542,1.942404e-05,1.7835011e-05,0.0007942736,2,2
0,false,0,false,gastropod,gin,True,"['Ġgast', 'rop', 'od']",['Ġgin'],3,1,0.99998426,4.530525e-06,5.2640735e-06,5.960996e-06,0.00029889363,1,6
3,sibl,3,sibl,catmint,foxglove,True,"['Ġcat', 'mint']","['Ġfox', 'gl', 'ove']",2,3,7.3719043e-06,3.900578e-05,6.6649545e-06,0.99994695,0.00088809826,1,1
1,hypo,1,hypo,bindweed,vine,True,"['Ġbind', 'weed']",['Ġvine'],2,1,7.840177e-06,0.9999536,2.1274469e-05,1.724164e-05,0.0008028925,1,1
3,sibl,3,sibl,galax,chamomile,True,"['Ġgal', 'ax']","['Ġch', 'am', 'om', 'ile']",2,4,9.114364e-06,3.4759694e-05,6.0836182e-06,0.99995005,0.0008449417,1,1
0,false,0,false,refinery,superior,True,['Ġrefinery'],['Ġsuperior'],1,1,0.9999763,3.2379703e-06,3.6951496e-06,1.6864511e-05,0.00042735355,1,13
3,sibl,3,sibl,seal,hyrax,True,['Ġseal'],"['Ġhy', 'rax']",1,2,1.0297726e-05,8.5614316e-05,6.338354e-06,0.9998977,0.0015843231,15,1
0,false,0,false,refinery,slovene,True,['Ġrefinery'],"['Ġsl', 'oven', 'e']",1,3,0.9999789,3.2409262e-06,3.968197e-06,1.389384e-05,0.00038492095,1,2
0,false,0,false,baby,gift,True,['Ġbaby'],['Ġgift'],1,1,0.999979,6.7400897e-06,7.6204756e-06,6.526e-06,0.00038785706,8,5
0,false,0,false,refinery,crossbar,True,['Ġrefinery'],"['Ġcross', 'bar']",1,2,0.9999801,3.0796762e-06,4.0333102e-06,1.2701479e-05,0.00036388036,1,3
3,sibl,3,sibl,rocket,coleus,True,['Ġrocket'],"['Ġco', 'le', 'us']",1,3,1.0267885e-05,3.443605e-05,6.102149e-06,0.9999492,0.0008596592,7,1
3,sibl,3,sibl,tangerine,pear,True,"['Ġt', 'anger', 'ine']",['Ġpear'],3,1,6.901509e-06,3.5676894e-05,9.420129e-06,0.999948,0.0008776969,4,2
0,false,0,false,mint,neuroleptic,True,['Ġmint'],"['Ġneuro', 'le', 'ptic']",1,3,0.9999851,4.9041714e-06,4.515862e-06,5.470691e-06,0.00028380833,8,1
3,sibl,3,sibl,gentian,cosmos,True,"['Ġgent', 'ian']",['Ġcosmos'],2,1,9.627102e-06,3.2361404e-05,5.9720537e-06,0.9999521,0.00081588316,1,2
3,sibl,3,sibl,wisent,opossum,True,"['Ġw', 'is', 'ent']","['Ġop', 'oss', 'um']",3,3,1.0443964e-05,8.556095e-05,6.2030344e-06,0.99989784,0.0015836598,1,2
0,false,0,false,leech,stick,True,"['Ġle', 'ech']",['Ġstick'],2,1,0.99998236,4.9443565e-06,8.16514e-06,4.656986e-06,0.0003332666,3,25
0,false,0,false,refinery,piggy,True,['Ġrefinery'],"['Ġpig', 'gy']",1,2,0.9999738,3.3990655e-06,4.219609e-06,1.8635443e-05,0.0004677159,1,2
0,false,0,false,mint,hydralazine,True,['Ġmint'],"['Ġhyd', 'ral', 'azine']",1,3,0.9999852,4.7586204e-06,4.7566195e-06,5.201525e-06,0.00028078226,8,1
1,hypo,1,hypo,huckleberry,plant,True,"['Ġh', 'uckle', 'berry']",['Ġplant'],3,1,7.548907e-06,0.99995387,2.0054022e-05,1.8643177e-05,0.0008010354,3,10
0,false,0,false,mint,herringbone,True,['Ġmint'],"['Ġher', 'ring', 'bone']",1,3,0.99998546,4.486806e-06,4.751833e-06,5.209141e-06,0.00027597204,8,2
0,false,0,false,mint,fraxinus,True,['Ġmint'],"['Ġfra', 'x', 'inus']",1,3,0.9999856,4.2905867e-06,5.21273e-06,4.8684233e-06,0.00027462607,8,1
0,false,0,false,refinery,wigmaker,True,['Ġrefinery'],"['Ġwig', 'maker']",1,2,0.99997675,3.1773704e-06,3.5787152e-06,1.6410268e-05,0.00041698338,1,1
0,false,0,false,bike,parricide,True,['Ġbike'],"['Ġpar', 'ric', 'ide']",1,3,0.9999846,4.187144e-06,6.9881207e-06,4.2206443e-06,0.00029203045,3,2
3,sibl,3,sibl,marigold,snapdragon,True,"['Ġmar', 'ig', 'old']","['Ġsnap', 'dragon']",3,2,8.320161e-06,3.6923502e-05,6.419109e-06,0.9999484,0.00086929573,1,1
3,sibl,3,sibl,conch,slug,True,"['Ġcon', 'ch']",['Ġslug'],2,1,1.24230055e-05,6.569833e-05,6.888584e-06,0.999915,0.0013559909,1,10
0,false,0,false,refinery,forger,True,['Ġrefinery'],"['Ġfor', 'ger']",1,2,0.9999757,3.473644e-06,3.5845214e-06,1.726896e-05,0.00043614232,1,2
0,false,0,false,hyena,spray,True,"['Ġhy', 'ena']",['Ġspray'],2,1,0.999984,5.6602016e-06,5.022898e-06,5.39784e-06,0.00030475494,1,9
1,hypo,1,hypo,apricot,plant,True,"['Ġapr', 'ic', 'ot']",['Ġplant'],3,1,7.0885844e-06,0.9999535,1.9749375e-05,1.9633695e-05,0.000803882,3,10
3,sibl,3,sibl,sumac,currant,True,"['Ġsum', 'ac']","['Ġcur', 'rant']",2,2,6.6338116e-06,4.263409e-05,7.662175e-06,0.999943,0.0009453881,2,3
1,hypo,1,hypo,gnu,vertebrate,True,"['Ġgn', 'u']","['Ġverte', 'brate']",2,2,9.393393e-06,0.9999536,2.0575586e-05,1.6301965e-05,0.0008032942,1,2
0,false,0,false,tup,breadbasket,True,"['Ġt', 'up']","['Ġbread', 'b', 'asket']",2,3,0.99998474,4.384108e-06,4.3016166e-06,6.5642694e-06,0.00028974778,1,3
0,false,0,false,robin,diagram,True,"['Ġrob', 'in']",['Ġdiagram'],2,1,0.9999603,1.8711324e-05,1.51829345e-05,5.8337923e-06,0.0006956131,2,2
0,false,0,false,mussel,mileometer,True,"['Ġmus', 'sel']","['Ġmile', 'ometer']",2,2,0.99998474,4.232431e-06,6.959198e-06,4.0964114e-06,0.00029010663,2,1
0,false,0,false,refinery,wood,True,['Ġrefinery'],['Ġwood'],1,1,0.9999784,3.237647e-06,4.4161307e-06,1.3900168e-05,0.0003929167,1,8
0,false,0,false,refinery,topi,True,['Ġrefinery'],"['Ġtop', 'i']",1,2,0.9999807,2.9499427e-06,4.1450016e-06,1.2148785e-05,0.00035445686,1,2
3,sibl,3,sibl,reed,mullein,True,"['Ġre', 'ed']","['Ġmul', 'lein']",2,2,8.921767e-06,3.626327e-05,6.6655857e-06,0.99994814,0.0008740043,5,1
3,sibl,3,sibl,parsnip,grain,True,"['Ġpars', 'n', 'ip']",['Ġgrain'],3,1,1.2134079e-05,3.318543e-05,7.365891e-06,0.9999473,0.0008935335,3,15
3,sibl,1,hypo,houseboat,barge,False,"['Ġhouse', 'boat']","['Ġb', 'arge']",2,2,2.7588283e-05,0.0007001963,4.4483786e-05,0.99922776,0.009512612,1,3
0,false,0,false,refinery,algol,True,['Ġrefinery'],"['Ġal', 'g', 'ol']",1,3,0.99998176,3.1223494e-06,4.2904844e-06,1.08439845e-05,0.0003387658,1,2
1,hypo,1,hypo,cuttlefish,invertebrate,True,"['Ġcut', 'tle', 'fish']","['Ġinver', 'te', 'brate']",3,3,1.0469663e-05,0.99995124,2.1367156e-05,1.698302e-05,0.00084414385,1,2
0,false,0,false,aphid,pavement,True,"['Ġaph', 'id']",['Ġpavement'],2,1,0.9999827,6.086777e-06,4.3618165e-06,6.809862e-06,0.0003248635,1,3
3,sibl,3,sibl,ratel,songbird,True,"['Ġrate', 'l']","['Ġsong', 'bird']",2,2,1.0161425e-05,8.209835e-05,6.794852e-06,0.99990094,0.0015423638,1,1
0,false,0,false,roach,pic,True,"['Ġro', 'ach']",['Ġpic'],2,1,0.9999844,4.9750306e-06,6.058889e-06,4.5505094e-06,0.00029585505,7,2
0,false,0,false,hyrax,entranceway,True,"['Ġhy', 'rax']","['Ġentrance', 'way']",2,2,0.99998474,5.278544e-06,5.145072e-06,4.9202426e-06,0.0002918744,1,1
0,false,0,false,shorebird,strobile,True,"['Ġshore', 'bird']","['Ġstro', 'b', 'ile']",2,3,0.96736574,8.778362e-05,0.032509632,3.6833564e-05,0.20872474,1,1
0,false,0,false,hinny,carrion,True,"['Ġh', 'in', 'ny']","['Ġcar', 'r', 'ion']",3,3,0.99989545,6.2381485e-05,1.736976e-05,2.4795947e-05,0.0016762336,1,1
3,sibl,3,sibl,hydrillum,dogbane,True,"['Ġhy', 'dr', 'ill', 'um']","['Ġdog', 'bane']",4,2,8.6015825e-06,3.7355985e-05,6.1649926e-06,0.9999479,0.00087603653,0,1
0,false,0,false,firefly,charcuterie,True,"['Ġfire', 'fly']","['Ġchar', 'cut', 'erie']",2,3,0.99998283,5.1170723e-06,7.386941e-06,4.5945276e-06,0.00032200897,2,1
3,sibl,3,sibl,skateboard,tank,True,"['Ġskate', 'board']",['Ġtank'],2,1,1.6989385e-05,8.703605e-05,9.656148e-06,0.9998863,0.0017679904,2,8
0,false,0,false,mint,eraser,True,['Ġmint'],"['Ġer', 'aser']",1,2,0.99998534,4.5306338e-06,4.4484304e-06,5.6858376e-06,0.00027973743,8,1
3,sibl,3,sibl,gentian,strawflower,True,"['Ġgent', 'ian']","['Ġstraw', 'flower']",2,2,9.178299e-06,3.4283996e-05,5.771251e-06,0.99995077,0.00083354977,1,3
0,false,0,false,felid,snatch,True,"['Ġfel', 'id']",['Ġsnatch'],2,1,0.99998486,4.3141595e-06,6.626356e-06,4.1420826e-06,0.00028661973,1,8
0,false,0,false,mint,screening,True,['Ġmint'],['Ġscreening'],1,1,0.9999852,4.352491e-06,4.6080495e-06,5.745178e-06,0.0002803783,8,11
0,false,0,false,mint,cation,True,['Ġmint'],"['Ġc', 'ation']",1,2,0.99998534,4.5846773e-06,4.967317e-06,5.100637e-06,0.0002796552,8,1
0,false,0,false,chickadee,atlas,True,"['Ġchick', 'ade', 'e']","['Ġat', 'las']",3,2,0.9999844,4.793684e-06,6.89622e-06,3.9487463e-06,0.00029635767,1,4
0,false,0,false,mint,levisticum,True,['Ġmint'],"['Ġlev', 'istic', 'um']",1,3,0.99998534,4.4187063e-06,5.7797015e-06,4.5509346e-06,0.00028125368,8,1
3,sibl,3,sibl,glider,skateboard,True,"['Ġgl', 'ider']","['Ġskate', 'board']",2,2,1.6970813e-05,0.00020539181,2.4733916e-05,0.99975294,0.0035197393,1,2
3,sibl,3,sibl,raven,shrew,True,['Ġraven'],['Ġshrew'],1,1,9.653385e-06,8.4151245e-05,6.718806e-06,0.9998995,0.0015603828,5,2
0,false,0,false,mule,mangonel,True,"['Ġm', 'ule']","['Ġman', 'gon', 'el']",2,3,0.99995637,2.2097294e-05,1.243114e-05,9.213571e-06,0.00076156465,2,1
0,false,0,false,dragon,flute,True,['Ġdragon'],"['Ġfl', 'ute']",1,2,0.9999826,4.8225543e-06,9.35252e-06,3.3471442e-06,0.00032758125,4,4
0,false,0,false,bighorn,cope,True,"['Ġb', 'igh', 'orn']",['Ġcope'],3,1,0.9999839,5.641996e-06,5.0502226e-06,5.4581983e-06,0.00030604593,2,3
0,false,0,false,refinery,wildflower,True,['Ġrefinery'],"['Ġwild', 'flower']",1,2,0.99994695,5.4256902e-06,3.5393864e-06,4.3936798e-05,0.00087121926,1,1
3,sibl,3,sibl,fennel,mandrake,True,"['Ġf', 'enn', 'el']","['Ġmand', 'rake']",3,2,7.824418e-06,3.520161e-05,6.9137695e-06,0.99995005,0.00084407825,4,2
3,sibl,3,sibl,sparrow,potoroo,True,"['Ġsp', 'arrow']","['Ġpot', 'or', 'oo']",2,3,1.1450003e-05,5.373297e-05,5.4300467e-06,0.9999294,0.0011468681,2,1
0,false,0,false,mint,biweekly,True,['Ġmint'],"['Ġbi', 'weekly']",1,2,0.99998474,4.7595895e-06,4.0939235e-06,6.387654e-06,0.0002896672,8,5
3,sibl,3,sibl,warthog,shrew,True,"['Ġwar', 'th', 'og']",['Ġshrew'],3,1,1.0239884e-05,6.266495e-05,5.885062e-06,0.9999212,0.0012605836,1,2
1,hypo,1,hypo,bovid,mammal,True,"['Ġb', 'ov', 'id']",['Ġmammal'],3,1,9.117976e-06,0.99994576,3.099543e-05,1.4159514e-05,0.0009232272,2,1
0,false,0,false,mint,chiffon,True,['Ġmint'],"['Ġch', 'iff', 'on']",1,3,0.99998546,4.4362296e-06,4.7773738e-06,5.4121833e-06,0.00027899764,8,1
0,false,0,false,mint,pallet,True,['Ġmint'],"['Ġpal', 'let']",1,2,0.99998546,4.20688e-06,5.3876397e-06,5.010992e-06,0.0002788035,8,5
0,false,0,false,refinery,intercessor,True,['Ġrefinery'],"['Ġinter', 'cess', 'or']",1,3,0.99998033,3.322749e-06,3.7812817e-06,1.2572423e-05,0.00036163046,1,1
3,sibl,3,sibl,stingray,eel,True,"['Ġsting', 'ray']","['Ġe', 'el']",2,2,1.44246915e-05,4.974376e-05,6.326689e-06,0.99992955,0.001153959,1,2
0,false,0,false,jaguar,armband,True,"['Ġj', 'agu', 'ar']","['Ġar', 'mb', 'and']",3,3,0.9999838,5.408268e-06,7.3086685e-06,3.6155252e-06,0.00030824603,1,2
0,false,0,false,mint,underpants,True,['Ġmint'],"['Ġunder', 'pants']",1,2,0.9999851,4.6949253e-06,4.4177064e-06,5.787041e-06,0.00028387064,8,1
3,sibl,3,sibl,cabbage,cauliflower,True,['Ġcabbage'],"['Ġcaul', 'iflower']",1,2,6.989647e-06,5.0471623e-05,1.1316464e-05,0.9999312,0.0011253215,4,2
3,sibl,3,sibl,eggplant,banana,True,"['Ġegg', 'plant']",['Ġbanana'],2,1,7.206245e-06,4.3506825e-05,1.0099248e-05,0.9999392,0.001008753,2,2
3,sibl,3,sibl,rape,fenugreek,True,['Ġrape'],"['Ġf', 'en', 'ug', 'reek']",1,4,8.253268e-06,3.4996345e-05,7.923121e-06,0.99994886,0.0008654408,5,2
3,sibl,3,sibl,phlox,cardamom,True,"['Ġph', 'l', 'ox']","['Ġcard', 'am', 'om']",3,3,8.378725e-06,3.364848e-05,6.834982e-06,0.9999511,0.000829082,1,2
1,hypo,1,hypo,larid,vertebrate,True,"['Ġlar', 'id']","['Ġverte', 'brate']",2,2,1.0460008e-05,0.9999423,3.3697448e-05,1.3425961e-05,0.0009739747,1,2
0,false,0,false,cavy,echogram,True,"['Ġc', 'avy']","['Ġe', 'ch', 'ogram']",2,3,0.9999844,4.590435e-06,7.256605e-06,3.728024e-06,0.00029504622,1,1
0,false,0,false,primate,halliard,True,"['Ġpr', 'imate']","['Ġhall', 'iard']",2,2,0.9999838,5.0903463e-06,7.169111e-06,3.979954e-06,0.00030681127,2,1
3,sibl,3,sibl,borage,tomato,True,"['Ġb', 'orage']",['Ġtomato'],2,1,1.0398117e-05,2.9985946e-05,6.5744357e-06,0.99995303,0.0008036093,2,2
0,false,0,false,mint,tam,True,['Ġmint'],['Ġtam'],1,1,0.9999851,4.7623107e-06,5.677264e-06,4.365077e-06,0.00028217968,8,1
3,sibl,3,sibl,rush,spearmint,True,['Ġrush'],"['Ġspe', 'arm', 'int']",1,3,6.7441515e-06,3.8952672e-05,7.962141e-06,0.99994636,0.0008986822,16,1
3,sibl,3,sibl,firefly,wasp,True,"['Ġfire', 'fly']","['Ġwas', 'p']",2,2,9.124139e-06,0.00014359303,7.925283e-06,0.9998393,0.0023518475,2,2
0,false,0,false,decapod,slacks,True,"['Ġdecap', 'od']","['Ġsl', 'acks']",2,2,0.99998474,3.7821242e-06,7.2380567e-06,4.1738444e-06,0.00028815088,2,15
0,false,0,false,squirrel,tile,True,['Ġsquirrel'],['Ġtile'],1,1,0.9999846,4.6185705e-06,6.100771e-06,4.6021837e-06,0.00029114808,2,4
0,false,0,false,cephalochordate,staple,True,"['Ġc', 'ep', 'hal', 'och', 'ord', 'ate']",['Ġstaple'],6,1,0.99998486,4.345148e-06,6.0447173e-06,4.7200965e-06,0.00028745423,1,7
0,false,0,false,refinery,stent,True,['Ġrefinery'],"['Ġst', 'ent']",1,2,0.99998224,3.0404553e-06,4.9394407e-06,9.821255e-06,0.00033180014,1,1
0,false,0,false,mint,cufflink,True,['Ġmint'],"['Ġcuff', 'link']",1,2,0.99998546,4.500228e-06,4.524507e-06,5.5187916e-06,0.00027763797,8,1
0,false,0,false,mint,afro,True,['Ġmint'],"['Ġaf', 'ro']",1,2,0.9999856,3.9918245e-06,4.8390716e-06,5.5758696e-06,0.00027515608,8,1
2,mero,2,mero,mammalian,pilus,True,['Ġmammalian'],"['Ġpil', 'us']",1,2,0.00021555423,3.6869806e-05,0.99972147,2.6089812e-05,0.003967395,2,2
3,sibl,3,sibl,butterwort,rocket,True,"['Ġbutter', 'w', 'ort']",['Ġrocket'],3,1,8.741888e-06,3.4265424e-05,6.377168e-06,0.99995065,0.0008364109,1,7
3,sibl,3,sibl,wisent,eland,True,"['Ġw', 'is', 'ent']","['Ġe', 'land']",3,2,1.1831246e-05,6.775062e-05,6.0834586e-06,0.9999143,0.0013609187,1,1
0,false,0,false,refinery,quester,True,['Ġrefinery'],"['Ġqu', 'ester']",1,2,0.99997926,3.1024072e-06,3.9504744e-06,1.3702229e-05,0.00037896493,1,1
0,false,0,false,refinery,bloodwort,True,['Ġrefinery'],"['Ġblood', 'w', 'ort']",1,3,0.99991024,8.860228e-06,3.871205e-06,7.7064906e-05,0.0014007903,1,1
3,sibl,3,sibl,warthog,mammoth,True,"['Ġwar', 'th', 'og']",['Ġmammoth'],3,1,1.247028e-05,4.422102e-05,5.63237e-06,0.99993765,0.0010309685,1,2
0,false,3,sibl,refinery,hornwort,False,['Ġrefinery'],"['Ġhorn', 'w', 'ort']",1,3,0.9995647,2.1219153e-05,5.4819666e-06,0.00040861242,0.0056528193,1,2
0,false,0,false,refinery,sharer,True,['Ġrefinery'],"['Ġshare', 'r']",1,2,0.99998045,3.0611566e-06,3.9833317e-06,1.2484333e-05,0.0003590068,1,1
0,false,0,false,refinery,peacemaker,True,['Ġrefinery'],"['Ġpeac', 'emaker']",1,2,0.9999752,3.4072295e-06,4.1158064e-06,1.7192328e-05,0.00044323682,1,2
0,false,0,false,mint,cauldron,True,['Ġmint'],"['Ġc', 'auldron']",1,2,0.9999856,4.2044026e-06,4.6597956e-06,5.580317e-06,0.00027581336,8,1
