pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,attri,coord,event,hyper,mero,random,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10,best_tok#11,best_tok#12
3,hyper,minor,3,hyper,minor,snake,creature,True,['snake'],['creature'],1,1,5.889876e-07,3.3719687e-07,0.00013190515,0.99984205,3.619271e-07,2.4724233e-05,0.0023333505,8,3,minor,event,random,small,major,important,common,other,natural,social,simple,such
5,random,random,0,attri,attribute,coconut,tropical,False,['coconut'],['tropical'],1,1,0.21169208,1.0389424e-06,0.00039686036,0.00029934742,1.3448774e-06,0.78760934,0.7535075,3,4,random,attribute,event,minor,variable,characteristic,average,pick,attributes,parameter,flag,constant
2,event,event,2,event,event,blouse,choose,True,['blouse'],['choose'],1,1,1.7300947e-05,3.3261233e-05,0.999348,1.9056706e-05,0.00013165527,0.00045079956,0.008715516,1,3,event,random,part,coordinated,minor,attribute,process,order,step,act,action,and
1,coord,coordinated,1,coord,coordinated,beaver,cat,True,['beaver'],['cat'],1,1,4.0984713e-07,0.9999759,1.2970827e-05,9.994862e-06,8.8671925e-08,6.5689676e-07,0.00043559662,8,10,coordinated,event,minor,coordination,similar,coordinate,random,attribute,unrelated,identical,coordinating,partner
0,attri,attribute,0,attri,attribute,turnip,red,True,"['turn', '##ip']",['red'],2,1,0.9998884,5.282389e-07,1.4213412e-05,9.449456e-06,6.9120842e-06,8.0455684e-05,0.0017713795,2,7,attribute,random,event,minor,part,attributes,characteristic,color,coordinated,element,aspect,subset
0,attri,attribute,0,attri,attribute,birch,long,True,['birch'],['long'],1,1,0.9923321,4.7631178e-07,0.00012182656,8.190116e-05,2.9657318e-05,0.007434109,0.06674336,5,12,attribute,random,event,minor,part,characteristic,property,attributes,variable,feature,element,measure
1,coord,coordinated,1,coord,coordinated,ant,dragonfly,True,['ant'],"['dragon', '##fly']",1,2,5.6658683e-07,0.9998313,0.00012497806,4.086838e-05,1.5784649e-07,2.0104133e-06,0.0025128946,1,1,coordinated,event,minor,coordination,random,coordinate,similar,attribute,mimic,unrelated,coordinating,relative
2,event,event,2,event,event,jet,arrive,True,['jet'],['arrive'],1,1,8.055716e-06,6.565578e-06,0.9996835,2.4860556e-05,8.544203e-06,0.0002683279,0.00441312,9,2,event,random,minor,part,attribute,coordinated,time,process,day,date,probability,incident
5,random,random,5,random,random,swan,smattering,True,['swan'],"['sm', '##atter', '##ing']",1,3,2.355476e-06,3.8669867e-07,0.00045684184,2.871338e-06,0.00011605349,0.9994215,0.0075258096,4,5,random,event,part,minor,attribute,coordinated,randomly,regular,point,pattern,product,result
1,coord,coordinated,1,coord,coordinated,tiger,deer,True,['tiger'],['deer'],1,1,9.655222e-07,0.9999759,1.5214161e-05,7.672167e-06,6.541626e-08,2.1142057e-07,0.0004341383,2,1,coordinated,event,minor,coordination,attribute,coordinate,similar,partner,relative,coordinating,twin,random
0,attri,attribute,0,attri,attribute,van,small,True,['van'],['small'],1,1,0.9645981,3.2015924e-07,0.00015380076,2.266386e-05,1.4558364e-05,0.035210624,0.22268945,5,13,attribute,random,event,characteristic,property,minor,part,measure,attributes,variable,feature,element
4,mero,part,4,mero,part,television,speaker,True,['television'],['speaker'],1,1,1.0730918e-06,2.7190837e-05,0.0007654454,4.3829623e-06,0.99909055,0.00011133378,0.011208712,3,3,part,event,random,coordinated,section,minor,volume,side,parts,portion,end,one
2,event,event,2,event,event,rat,frighten,True,['rat'],"['fright', '##en']",1,2,0.00028705216,3.5770936e-05,0.99938786,9.548401e-05,2.1721244e-05,0.0001722984,0.0085547855,11,2,event,attribute,random,minor,coordinated,part,act,process,object,action,effect,purpose
5,random,random,5,random,random,snake,establishment,True,['snake'],['establishment'],1,1,3.0099966e-07,1.15901315e-08,5.4550046e-06,1.5205194e-07,2.0858965e-07,0.9999938,0.00011913165,8,7,random,event,attribute,randomly,part,minor,pick,probability,computer,average,entropy,parameter
0,attri,attribute,0,attri,attribute,goldfish,small,True,"['gold', '##fish']",['small'],2,1,0.97823846,3.4637446e-07,0.000194078,3.606234e-05,1.4025298e-05,0.021517009,0.15337947,1,13,attribute,random,event,minor,characteristic,part,property,attributes,variable,measure,element,feature
1,coord,coordinated,1,coord,coordinated,fighter,truck,True,['fighter'],['truck'],1,1,7.297355e-08,0.99997294,2.008428e-05,4.4231037e-06,1.6377521e-06,7.820521e-07,0.00048008404,3,3,coordinated,event,coordination,minor,coordinate,part,similar,random,coordinating,same,synchronized,separate
1,coord,coordinated,1,coord,coordinated,robe,underpant,True,['robe'],"['under', '##pan', '##t']",1,3,1.941561e-06,0.9998078,7.377634e-05,8.815458e-05,2.4340781e-05,4.007737e-06,0.0029591392,4,0,coordinated,minor,event,coordination,part,coordinate,random,similar,coordinating,attribute,joint,separate
5,random,random,5,random,random,pistol,cutting,True,['pistol'],['cutting'],1,1,7.752815e-06,4.2825277e-06,0.00025251377,1.3252743e-06,6.6518845e-07,0.9997335,0.003649983,1,54,random,event,attribute,coordinated,minor,part,method,computer,constant,randomly,result,speed
3,hyper,minor,3,hyper,minor,scarf,clothes,True,['scarf'],['clothes'],1,1,8.298787e-06,1.4900581e-05,0.00042528746,0.9994972,4.841235e-06,4.9469538e-05,0.0066601895,5,4,minor,event,random,common,coordinated,important,other,attribute,major,social,small,part
5,random,random,5,random,random,bottle,trader,True,['bottle'],['trader'],1,1,5.9281583e-06,9.045989e-07,0.00020362504,6.5113204e-07,1.0958709e-05,0.999778,0.0031321424,5,1,random,event,part,attribute,coordinated,minor,pick,property,currency,computer,game,randomly
5,random,random,5,random,random,cloak,underground,True,['cloak'],['underground'],1,1,3.6978427e-06,5.4527963e-08,2.0414738e-05,4.3730438e-07,2.4328796e-07,0.9999752,0.00043663217,5,6,random,event,attribute,minor,part,randomly,entropy,constant,coordinated,unknown,probability,pick
5,random,random,5,random,random,van,flower,True,['van'],['flower'],1,1,4.7577487e-05,2.949168e-05,0.0009394088,1.7287535e-05,0.0135494815,0.9854168,0.11581514,5,4,random,part,event,attribute,coordinated,minor,kind,individual,full,number,set,representative
5,random,random,5,random,random,bowl,lung,True,['bowl'],['lung'],1,1,4.8928825e-07,1.4017909e-06,2.8872386e-05,1.369895e-07,1.1596853e-06,0.99996793,0.0005451602,12,1,random,event,coordinated,part,randomly,attribute,minor,individual,case,fault,computer,average
1,coord,coordinated,1,coord,coordinated,frog,snake,True,['frog'],['snake'],1,1,5.263808e-06,0.9959053,0.0002023471,0.0038854387,1.2244318e-06,5.5379314e-07,0.03961978,4,8,coordinated,minor,event,coordination,similar,unrelated,attribute,related,relative,equivalent,coordinate,separate
3,hyper,minor,3,hyper,minor,musket,device,True,"['mu', '##ske', '##t']",['device'],3,1,2.6286767e-07,9.9254285e-06,2.584083e-05,0.9999542,2.4911947e-06,7.2425105e-06,0.0008006042,1,5,minor,event,coordinated,random,small,part,major,important,other,social,common,single
2,event,event,2,event,event,radio,throw,True,['radio'],['throw'],1,1,1.0244481e-05,0.00011255038,0.9991059,1.0633331e-05,1.36431445e-05,0.0007470553,0.011090972,5,20,event,random,coordinated,part,minor,attribute,direction,process,program,pattern,game,and
5,random,random,5,random,random,bottle,crimson,True,['bottle'],['crimson'],1,1,0.31658164,5.711412e-05,0.0010970336,5.7947127e-05,0.01277459,0.6694317,1.0056814,5,5,random,attribute,part,event,color,shade,colour,minor,coordinated,amount,type,kind
4,mero,part,4,mero,part,sofa,upholstery,True,['sofa'],"['up', '##hol', '##ster', '##y']",1,4,1.6483827e-05,1.3030868e-05,0.0038279188,0.023202283,0.97092754,0.0020127518,0.21654192,1,2,part,minor,event,random,attribute,coordinated,section,volume,component,portion,all,and
2,event,event,2,event,event,coat,unzip,True,['coat'],"['un', '##zi', '##p']",1,3,5.5057585e-06,0.00034466712,0.9985719,2.006898e-05,7.450943e-05,0.0009833515,0.017278152,6,1,event,random,coordinated,part,minor,attribute,process,and,order,step,program,action
5,random,random,5,random,random,lizard,crucible,True,['lizard'],"['cr', '##ucible']",1,2,1.0906712e-07,7.0076256e-09,4.499616e-06,2.9481493e-08,6.13199e-08,0.99999535,9.154747e-05,2,1,random,event,randomly,attribute,part,computer,entropy,minor,author,pick,user,parameter
4,mero,part,4,mero,part,goat,tail,True,['goat'],['tail'],1,1,2.842161e-06,8.1326834e-07,0.00014872492,3.0688564e-06,0.9997203,0.00012412634,0.0040299627,4,11,part,event,random,section,portion,end,parts,minor,point,length,attribute,component
4,mero,part,4,mero,part,dresser,clothing,True,['dresser'],['clothing'],1,1,4.8091106e-06,2.9281218e-06,0.000512862,0.00039392643,0.9979532,0.0011322907,0.02423027,5,4,part,random,event,minor,volume,section,full,portion,kind,parts,mass,piece
1,coord,coordinated,1,coord,coordinated,carrot,corn,True,['carrot'],['corn'],1,1,9.047928e-07,0.9999589,3.6873604e-05,2.115623e-06,3.0501874e-07,8.404443e-07,0.0006838096,4,9,coordinated,event,minor,attribute,random,coordination,coordinate,part,twin,partner,relative,competition
5,random,random,5,random,random,pub,see,True,['pub'],['see'],1,1,0.00024763957,1.4759007e-05,0.1436054,1.179829e-05,0.00033842443,0.85578203,0.6016484,1,25,random,event,part,attribute,coordinated,minor,field,case,site,point,spot,location
5,random,random,5,random,random,library,last,True,['library'],['last'],1,1,3.2298605e-05,2.1858402e-06,0.00076925074,3.1038227e-05,6.013667e-06,0.9991592,0.010261863,5,21,random,event,attribute,minor,part,average,coordinated,one,last,probability,randomly,least
2,event,event,2,event,event,piano,sound,True,['piano'],['sound'],1,1,0.0009426645,9.4346315e-06,0.98523617,0.0003750347,0.0044481866,0.008988592,0.13089558,4,24,event,random,part,attribute,minor,process,source,property,coordinated,component,person,material
5,random,random,5,random,random,lime,classroom,True,['lime'],['classroom'],1,1,3.8718795e-06,5.1462962e-08,2.7554062e-05,8.806563e-08,5.165057e-07,0.99996805,0.000547342,8,1,random,event,attribute,randomly,part,entropy,minor,average,pick,number,probability,key
2,event,event,5,random,random,jar,enter,False,['jar'],['enter'],1,1,7.3655247e-06,9.205202e-06,0.8554559,1.5523747e-05,4.776924e-05,0.14446437,0.59712267,8,9,event,random,part,minor,coordinated,attribute,process,probability,function,state,field,computer
3,hyper,minor,3,hyper,minor,bull,creature,True,['bull'],['creature'],1,1,5.767566e-07,1.4953929e-07,5.0860745e-05,0.9998828,4.0178173e-07,6.523957e-05,0.0018254452,15,3,minor,random,event,small,major,other,important,common,simple,such,lesser,natural
5,random,random,5,random,random,phone,reserve,True,['phone'],['reserve'],1,1,1.4985068e-06,1.7466036e-08,0.00033386578,3.797453e-07,3.524878e-05,0.9996289,0.004949686,4,11,random,event,part,attribute,minor,randomly,average,entropy,constant,probability,number,index
4,mero,part,4,mero,part,dress,pattern,True,['dress'],['pattern'],1,1,4.434924e-05,2.1621915e-06,0.0062067406,0.00097114017,0.98296404,0.00981176,0.1457331,21,10,part,random,event,minor,attribute,independent,kind,section,component,change,full,point
0,attri,attribute,0,attri,attribute,television,big,True,['television'],['big'],1,1,0.99985135,5.1651554e-08,2.1556854e-05,4.7970116e-06,1.9965003e-06,0.000120261895,0.0022384166,3,17,attribute,random,event,minor,property,characteristic,attributes,part,variable,element,category,feature
2,event,event,2,event,event,table,hold,True,['table'],['hold'],1,1,4.646647e-05,2.0521577e-05,0.99920815,2.4419856e-05,2.450447e-05,0.00067600544,0.009998598,8,45,event,random,attribute,part,minor,coordinated,process,and,function,case,act,program
5,random,random,5,random,random,hatchet,landfill,True,"['hatch', '##et']",['landfill'],2,1,6.508529e-07,5.4582955e-07,2.3021865e-05,2.7823678e-08,4.7340414e-08,0.9999757,0.0004162696,2,1,random,event,randomly,attribute,coordinated,pick,database,picking,computer,date,part,probability
1,coord,coordinated,5,random,random,cow,broccoli,False,['cow'],"['bro', '##cco', '##li']",1,3,2.2667688e-05,0.99783224,0.000205379,0.0013408035,0.00028010417,0.0003187592,0.02579251,4,2,coordinated,minor,random,part,event,attribute,coordination,relative,coordinate,unrelated,one,the
5,random,random,5,random,random,cedar,questionnaire,True,['cedar'],"['question', '##naire']",1,2,1.0091373e-07,2.0957323e-09,2.986786e-07,6.329672e-08,1.0618579e-07,0.9999994,1.3713065e-05,3,1,random,event,randomly,part,attribute,minor,pick,author,subject,regular,blank,entropy
5,random,random,5,random,random,mackerel,global,True,"['mack', '##ere', '##l']",['global'],3,1,1.1484875e-05,9.326182e-08,1.1426166e-05,1.2347104e-07,7.337552e-08,0.9999769,0.00041633932,2,2,random,attribute,event,randomly,minor,average,coordinated,part,entropy,variable,constant,parameter
2,event,event,2,event,event,bomber,hit,True,['bomber'],['hit'],1,1,2.944333e-05,2.2182905e-06,0.99959034,1.0301641e-05,2.9008674e-05,0.0003387616,0.0055887057,3,24,event,random,attribute,part,minor,coordinated,process,point,incident,person,probability,occurrence
5,random,random,5,random,random,sofa,elocution,True,['sofa'],"['el', '##oc', '##ution']",1,3,2.2761608e-07,2.3433344e-08,4.249747e-06,5.91886e-08,2.8454847e-08,0.99999547,9.0119756e-05,1,1,random,event,attribute,minor,randomly,part,coordinated,subject,computer,case,model,probability
0,attri,attribute,0,attri,attribute,cloak,white,True,['cloak'],['white'],1,1,0.9997551,3.3727445e-06,7.539899e-05,4.4448047e-05,8.276214e-05,3.896554e-05,0.003782864,5,25,attribute,part,event,minor,random,attributes,coordinated,characteristic,subset,aspect,element,property
5,random,random,5,random,random,trout,rule,True,['trout'],['rule'],1,1,3.7005606e-07,1.9238842e-08,4.9787803e-05,1.3800498e-06,1.1419164e-05,0.99993706,0.00102521,2,19,random,event,part,minor,attribute,randomly,victim,pick,winner,game,entropy,loser
3,hyper,minor,3,hyper,minor,squirrel,beast,True,['squirrel'],['beast'],1,1,1.0944144e-06,6.2297283e-07,5.719657e-06,0.99997914,3.3902955e-07,1.3096671e-05,0.00038394143,2,2,minor,random,small,event,major,lesser,attribute,coordinated,social,common,little,other
5,random,random,5,random,random,cat,ditch,True,['cat'],['ditch'],1,1,1.6021793e-05,3.547808e-06,0.0080491025,2.1735189e-06,1.08473405e-05,0.9919184,0.068148725,10,8,random,event,attribute,part,coordinated,randomly,minor,rabbit,computer,animal,person,game
1,coord,coordinated,5,random,random,bus,hospital,False,['bus'],['hospital'],1,1,0.00045197646,0.5595392,0.028575452,0.001552021,0.0022314142,0.40764993,1.1821871,7,2,coordinated,random,event,part,minor,coordinate,attribute,bus,distance,local,coordination,link
1,coord,coordinated,1,coord,coordinated,parsley,beet,True,"['par', '##sley']","['bee', '##t']",2,2,7.998269e-06,0.99979764,7.480828e-05,0.00011781786,7.0202084e-08,1.6547522e-06,0.003023799,2,2,coordinated,minor,event,attribute,unrelated,coordination,similar,relative,random,twin,related,sister
3,hyper,minor,3,hyper,minor,bottle,vessel,True,['bottle'],['vessel'],1,1,3.7143985e-07,4.792494e-05,0.00018147638,0.9996345,9.45484e-05,4.11217e-05,0.005341206,5,3,minor,event,part,coordinated,random,small,major,other,individual,important,separate,internal
4,mero,part,4,mero,part,fox,muzzle,True,['fox'],['muzzle'],1,1,1.7660137e-06,1.5300485e-07,8.5531625e-05,1.1405124e-06,0.99957806,0.00033323557,0.005673314,10,7,part,random,event,portion,section,parts,point,end,side,attribute,half,length
4,mero,part,4,mero,part,cow,horn,True,['cow'],['horn'],1,1,2.1137772e-05,3.2041378e-06,0.0008779066,4.049552e-06,0.99842215,0.000671464,0.018725222,4,12,part,event,random,attribute,portion,point,section,end,minor,coordinated,parts,length
4,mero,part,4,mero,part,freezer,front,True,"['freeze', '##r']",['front'],2,1,8.487511e-05,3.3697568e-06,0.0007478735,3.529167e-05,0.96839416,0.030734437,0.20877683,1,13,part,random,event,attribute,section,portion,minor,side,one,half,point,end
4,mero,part,4,mero,part,rifle,handle,True,['rifle'],['handle'],1,1,2.3156629e-06,4.5831786e-07,0.00032358253,3.3808021e-06,0.9995969,7.3423194e-05,0.0054558874,3,7,part,event,random,section,portion,parts,minor,end,point,side,attribute,volume
2,event,event,2,event,event,corn,grill,True,['corn'],['grill'],1,1,5.2676264e-06,7.852077e-05,0.9883958,1.7702572e-06,0.0008755937,0.010643107,0.09648879,9,4,event,random,part,coordinated,attribute,center,spot,product,point,process,direction,action
1,coord,coordinated,1,coord,coordinated,lion,cougar,True,['lion'],"['co', '##uga', '##r']",1,3,2.678301e-06,0.99846387,3.075718e-05,0.0014922146,1.0888114e-06,9.335982e-06,0.01691193,4,1,coordinated,minor,event,coordination,random,coordinate,attribute,similar,unrelated,relative,social,part
1,coord,coordinated,1,coord,coordinated,coyote,deer,True,['coyote'],['deer'],1,1,1.6847385e-06,0.9999498,1.3222638e-05,3.4712677e-05,9.067165e-08,4.676307e-07,0.00084511744,3,1,coordinated,minor,event,coordination,attribute,similar,coordinate,random,relative,partner,unrelated,coordinating
2,event,event,0,attri,attribute,bottle,empty,False,['bottle'],['empty'],1,1,0.034478053,0.00016471437,0.96447664,0.0002490044,0.00011351378,0.00051807857,0.23002188,5,10,event,attribute,random,minor,coordinated,part,state,property,probability,form,process,act
5,random,random,5,random,random,frog,enfranchise,True,['frog'],"['en', '##fra', '##nch', '##ise']",1,4,1.0748067e-05,0.0004928823,0.12554722,0.0001164297,7.11657e-06,0.87382555,0.55311745,4,2,random,event,coordinated,minor,attribute,part,randomly,group,probability,other,annual,host
0,attri,attribute,0,attri,attribute,vest,loose,True,['vest'],['loose'],1,1,0.9994286,4.499354e-07,0.00018808233,8.68107e-06,3.0367266e-06,0.000371098,0.0075919577,7,18,attribute,random,event,minor,property,characteristic,attributes,feature,part,element,variable,opposite
2,event,event,2,event,event,oak,cut,True,['oak'],['cut'],1,1,1.4389503e-05,1.0365289e-05,0.99977213,3.9415504e-06,3.369955e-05,0.000165465,0.0033815682,2,70,event,random,part,attribute,coordinated,minor,process,act,order,and,object,pattern
4,mero,part,4,mero,part,tuna,mouth,True,['tuna'],['mouth'],1,1,1.0362088e-06,2.8737827e-06,0.0022728997,2.8375664e-05,0.99719787,0.0004968801,0.029950969,4,11,part,event,random,minor,section,parts,portion,kind,volume,side,aspect,point
5,random,random,5,random,random,grasshopper,friendship,True,"['grass', '##hopper']",['friendship'],2,1,5.672707e-07,8.922199e-09,4.9039118e-06,2.7942966e-07,1.2273262e-07,0.99999416,0.00011583084,2,1,random,event,attribute,randomly,minor,part,pick,token,computer,probability,cue,entropy
1,coord,coordinated,1,coord,coordinated,clarinet,mandolin,True,['clarinet'],['mandolin'],1,1,4.0579337e-08,0.9999918,6.585063e-06,1.2976977e-06,1.5786986e-07,1.13627e-07,0.00015777332,1,1,coordinated,event,coordination,coordinate,minor,similar,twin,partner,coordinating,identical,unrelated,part
2,event,event,2,event,event,coyote,live,True,['coyote'],['live'],1,1,5.3744337e-05,4.128559e-06,0.9994498,2.0881864e-05,7.2532303e-06,0.00046422624,0.0072185104,3,19,event,random,attribute,minor,part,coordinated,process,season,act,chance,experience,purpose
5,random,random,5,random,random,car,datum,True,['car'],"['dat', '##um']",1,2,6.733791e-07,2.2928852e-08,2.0400668e-05,9.638804e-07,2.5991212e-06,0.9999753,0.00043525064,5,1,random,event,part,minor,attribute,randomly,parameter,probability,pick,product,subject,field
2,event,event,2,event,event,restaurant,serve,True,['restaurant'],['serve'],1,1,7.098133e-05,1.1249207e-05,0.99635714,2.402132e-05,0.0031906497,0.0003458897,0.037211183,1,16,event,part,random,attribute,minor,coordinated,and,person,",",function,process,.
2,event,event,2,event,event,fighter,carry,True,['fighter'],['carry'],1,1,7.5336786e-05,2.085545e-05,0.9986721,0.0001758034,0.00045288974,0.0006029642,0.016943442,3,41,event,random,part,minor,attribute,coordinated,and,form,process,function,person,case
0,attri,attribute,0,attri,attribute,dagger,deadly,True,['dagger'],['deadly'],1,1,0.999803,2.1977723e-08,8.035047e-06,1.6115684e-05,5.856505e-07,0.00017233677,0.0028442424,2,8,attribute,random,minor,event,attributes,category,variable,label,characteristic,property,definition,element
5,random,random,5,random,random,frog,want,True,['frog'],['want'],1,1,3.8008443e-06,3.6935276e-07,6.943664e-05,2.492235e-07,3.1668824e-07,0.99992585,0.001154795,4,9,random,event,attribute,randomly,coordinated,part,minor,entropy,computer,probability,tree,trigger
0,attri,attribute,0,attri,attribute,axe,new,True,['axe'],['new'],1,1,0.99899286,5.6116622e-08,1.1167098e-05,1.10546625e-05,1.2047383e-06,0.0009836507,0.011669181,3,12,attribute,random,event,minor,attributes,characteristic,measure,variable,property,label,part,feature
4,mero,part,4,mero,part,spade,edge,True,['spade'],['edge'],1,1,1.1001895e-05,5.4855974e-07,0.0015083769,3.192783e-05,0.995828,0.0026200353,0.04328333,4,10,part,random,event,minor,section,portion,point,attribute,side,bit,half,end
5,random,random,5,random,random,revolver,hypertext,True,['revolver'],"['hyper', '##text']",1,2,3.248194e-07,2.7680738e-09,3.2094777e-06,1.1466675e-08,2.0518941e-08,0.9999964,7.155027e-05,2,1,random,event,attribute,randomly,pick,entropy,part,author,computer,result,minor,parameter
2,event,event,2,event,event,ambulance,take,True,['ambulance'],['take'],1,1,6.1729725e-06,4.484821e-06,0.9994764,1.4999845e-05,0.000111946705,0.00038587907,0.007026929,1,44,event,random,part,minor,attribute,coordinated,process,and,step,",",person,point
4,mero,part,4,mero,part,library,stair,True,['library'],['stair'],1,1,2.4662272e-06,8.166163e-06,0.00026947205,9.002075e-06,0.9989685,0.0007423112,0.012734203,5,1,part,random,event,section,minor,coordinated,portion,one,end,half,point,attribute
4,mero,part,4,mero,part,cypress,needle,True,['cypress'],['needle'],1,1,2.2845782e-06,2.667197e-05,0.00066883856,6.133067e-06,0.9937797,0.0055163405,0.057937782,2,6,part,random,event,coordinated,point,section,end,one,minor,side,spot,portion
0,attri,attribute,2,event,event,bowl,clean,False,['bowl'],['clean'],1,1,0.7091073,5.282448e-05,0.28953493,0.0006353705,0.0001857458,0.00048389361,0.8845367,12,31,attribute,event,minor,random,part,state,property,object,coordinated,element,act,function
5,random,random,5,random,random,beet,down,True,"['bee', '##t']",['down'],2,1,0.00022853985,8.045255e-06,0.004994162,1.5683521e-05,0.00012110869,0.9946325,0.050632454,2,26,random,event,attribute,part,minor,coordinated,probability,point,result,sequence,randomly,countdown
3,hyper,minor,5,random,random,dress,vehicle,False,['dress'],['vehicle'],1,1,3.035471e-05,0.0003761389,0.012545684,0.95087945,1.2707915e-05,0.036155716,0.3264571,21,4,minor,random,event,coordinated,attribute,social,common,important,small,major,part,appropriate
2,event,event,2,event,event,castle,renovate,True,['castle'],"['reno', '##vate']",1,2,9.3084345e-05,3.0517876e-05,0.99937636,0.0001233839,5.1366633e-06,0.0003716403,0.008530624,5,3,event,random,minor,attribute,coordinated,process,part,program,step,activity,act,function
5,random,random,5,random,random,dress,calcium,True,['dress'],['calcium'],1,1,3.997969e-06,9.2121024e-07,3.7451988e-05,3.2103316e-07,3.2408918e-06,0.999954,0.0007731145,21,1,random,event,attribute,part,coordinated,minor,randomly,average,probability,outcome,constant,product
5,random,random,5,random,random,corkscrew,find,True,"['cork', '##sc', '##rew']",['find'],3,1,7.765597e-05,8.8560984e-07,0.026553797,1.714696e-05,6.034133e-06,0.9733445,0.17840019,2,18,random,event,attribute,minor,part,probability,field,randomly,game,chance,case,pick
3,hyper,minor,2,event,event,scarf,wear,False,['scarf'],['wear'],1,1,0.00014770137,0.00034963898,0.25807095,0.7410556,2.6865013e-05,0.00034923624,0.835017,5,12,minor,event,coordinated,random,social,attribute,common,important,formal,major,national,other
0,attri,attribute,0,attri,attribute,snake,young,True,['snake'],['young'],1,1,0.99909914,2.1251665e-07,3.8259714e-05,2.1543246e-05,1.3266638e-05,0.00082753255,0.010887064,8,14,attribute,random,event,minor,part,characteristic,attributes,property,feature,variable,element,trait
4,mero,part,4,mero,part,pigeon,beak,True,['pigeon'],['beak'],1,1,3.1033647e-07,2.1423277e-07,2.0746062e-05,5.400222e-07,0.9999527,2.5397356e-05,0.0008012347,1,5,part,random,event,section,portion,parts,end,side,point,aspect,length,bit
2,event,event,2,event,event,rifle,shoot,True,['rifle'],['shoot'],1,1,1.06974885e-05,0.00017038055,0.99970514,1.921384e-05,2.312011e-05,7.143868e-05,0.0043759774,3,22,event,coordinated,random,part,minor,attribute,and,process,direction,order,purpose,-
2,event,event,2,event,event,moth,capture,True,['moth'],['capture'],1,1,5.2734936e-06,2.6826597e-06,0.9995473,1.1791755e-05,8.624655e-06,0.00042425795,0.0058859913,1,11,event,random,minor,part,attribute,coordinated,process,site,incident,case,occurrence,events
2,event,event,5,random,random,missile,clean,False,['missile'],['clean'],1,1,0.3199583,3.3733504e-05,0.6738628,0.000100569705,0.0001106674,0.0059338957,0.95695513,2,31,event,attribute,random,part,minor,state,effect,feature,object,property,coordinated,key
1,coord,coordinated,1,coord,coordinated,battleship,motorboat,True,['battleship'],"['motor', '##boat']",1,2,3.003206e-06,0.97654504,0.0003246438,0.023068123,5.77555e-05,1.4063426e-06,0.16353959,1,2,coordinated,minor,event,part,coordination,coordinate,separate,independent,similar,equivalent,joint,same
0,attri,attribute,0,attri,attribute,beetle,ugly,True,['beetle'],['ugly'],1,1,0.9994461,3.005998e-08,3.3215554e-05,9.29095e-06,5.608448e-07,0.00051079266,0.0070462776,6,4,attribute,random,event,minor,attributes,characteristic,property,variable,category,label,feature,trait
5,random,random,5,random,random,clarinet,oppose,True,['clarinet'],['oppose'],1,1,7.4697044e-07,1.8256588e-07,3.54733e-05,5.823462e-07,6.715996e-07,0.99996233,0.0006238665,1,6,random,event,attribute,part,minor,randomly,coordinated,probability,computer,constant,outcome,other
5,random,random,5,random,random,dishwasher,identity,True,"['dish', '##wash', '##er']",['identity'],3,1,2.3315923e-07,1.0788697e-09,1.7708148e-06,1.2786353e-06,5.991012e-06,0.9999907,0.00018130145,2,4,random,part,event,minor,attribute,randomly,risk,computer,self,product,victim,parameter
2,event,event,4,mero,part,stereo,record,False,['stereo'],['record'],1,1,2.2638387e-05,9.074071e-05,0.99562293,1.8872666e-05,0.002328937,0.0019158409,0.045829795,3,13,event,part,random,coordinated,process,attribute,minor,and,computer,",",.,time
5,random,random,5,random,random,bomber,constitute,True,['bomber'],['constitute'],1,1,3.7441177e-07,5.15232e-08,9.525759e-06,4.0307089e-07,1.04475724e-07,0.9999896,0.00019424723,3,4,random,event,minor,attribute,randomly,part,coordinated,probability,computer,participant,individual,pick
2,event,event,2,event,event,cedar,live,True,['cedar'],['live'],1,1,2.3002112e-05,2.6323041e-06,0.9985424,5.2552583e-05,2.5223326e-05,0.0013542519,0.01654074,3,19,event,random,minor,part,attribute,process,coordinated,season,and,chance,game,events
3,hyper,minor,3,hyper,minor,lizard,chordate,True,['lizard'],"['chord', '##ate']",1,2,6.330563e-08,7.908051e-08,2.3592704e-06,0.99999714,4.2900712e-08,3.5528666e-07,6.0271286e-05,2,2,minor,major,small,smallest,event,important,random,unnamed,other,an,common,first
2,event,event,2,event,event,hornet,die,True,['hornet'],['die'],1,1,4.1143685e-06,1.3811065e-06,0.99993,1.4278272e-06,1.2633151e-06,6.163551e-05,0.0011156923,1,14,event,random,attribute,process,minor,coordinated,part,occurrence,cause,accident,act,chance
1,coord,coordinated,1,coord,coordinated,hornet,grasshopper,True,['hornet'],"['grass', '##hopper']",1,2,5.436704e-07,0.99954647,4.462215e-05,0.00040638944,2.9542758e-07,1.5118399e-06,0.005923647,1,2,coordinated,minor,event,coordination,similar,coordinate,random,unrelated,relative,attribute,independent,related
5,random,random,5,random,random,motorcycle,lid,True,['motorcycle'],['lid'],1,1,5.620472e-07,1.4298086e-08,1.5356522e-05,3.3445485e-07,9.701008e-06,0.999974,0.00046376072,2,3,random,event,part,attribute,minor,randomly,pick,open,entropy,content,subject,computer
