pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,attri,coord,event,hyper,mero,random,entropy,nsynsests_source,nsynsests_target
5,random,5,random,helicopter,educate,True,['Ġhelicopter'],['Ġeducate'],1,1,2.8495018e-05,2.8640176e-05,2.6346625e-05,2.2684437e-05,7.222876e-05,0.9998216,0.002864235,1,3
5,random,5,random,sweater,absolution,True,['Ġsweater'],"['Ġabs', 'olution']",1,2,3.5263332e-05,2.8062683e-05,2.1013971e-05,2.488301e-05,8.3704785e-05,0.99980706,0.0030650785,2,2
1,coord,1,coord,dagger,knife,True,['Ġdagger'],['Ġknife'],1,1,5.6906156e-05,0.99760336,0.00054245756,0.0016364125,0.00013364475,2.7238098e-05,0.02741896,2,4
5,random,5,random,penguin,sharp,True,"['Ġpengu', 'in']",['Ġsharp'],2,1,0.00014516179,3.2010175e-05,2.0906715e-05,2.4964333e-05,6.8754554e-05,0.99970824,0.0044070925,1,15
5,random,5,random,rabbit,result,True,['Ġrabbit'],['Ġresult'],1,1,3.059561e-05,2.8115603e-05,2.1696362e-05,2.4127388e-05,9.277119e-05,0.99980277,0.0031175422,4,7
5,random,5,random,coat,monarchy,True,['Ġcoat'],['Ġmonarchy'],1,1,2.7736816e-05,2.9176248e-05,2.5920139e-05,2.245305e-05,8.035112e-05,0.99981433,0.00296185,6,1
4,mero,4,mero,fighter,back,True,['Ġfighter'],['Ġback'],1,1,0.000113923124,7.177214e-05,0.00013042643,9.593692e-05,0.9980325,0.0015555238,0.022790378,3,28
0,attri,0,attri,donkey,stubborn,True,['Ġdonkey'],['Ġstubborn'],1,1,0.99868137,5.4641132e-05,0.00019057267,8.13601e-05,5.15284e-05,0.0009404644,0.016324759,2,2
5,random,5,random,beetle,mcmuffin,True,['Ġbeetle'],"['Ġm', 'cm', 'uff', 'in']",1,4,3.100278e-05,0.00072023144,3.5132693e-05,6.479601e-05,0.00017098035,0.9989779,0.013017873,6,0
5,random,5,random,parsley,venerable,True,"['Ġpars', 'ley']",['Ġvenerable'],2,1,3.6684658e-05,2.5873353e-05,1.9681946e-05,2.6626825e-05,7.909956e-05,0.99981207,0.0029960296,2,2
5,random,5,random,toaster,brake,True,"['Ġto', 'aster']",['Ġbrake'],2,1,3.520877e-05,0.00026754418,0.0058085006,6.604567e-05,0.0069123185,0.9869104,0.11612372,2,7
5,random,5,random,hospital,become,True,['Ġhospital'],['Ġbecome'],1,1,2.6970489e-05,2.986181e-05,2.9211069e-05,2.430076e-05,7.096852e-05,0.99981874,0.0029103323,2,4
1,coord,1,coord,grenade,dagger,True,['Ġgrenade'],['Ġdagger'],1,1,3.643648e-05,0.9992812,0.0002446009,0.00033856992,6.9961876e-05,2.9349294e-05,0.009819245,1,2
5,random,5,random,mackerel,refurbishment,True,"['Ġmac', 'ke', 'rel']","['Ġrefurb', 'ishment']",3,2,2.8110937e-05,3.105025e-05,2.5187164e-05,2.3888657e-05,7.186228e-05,0.99981993,0.0028904255,2,1
3,hyper,0,attri,washer,good,False,"['Ġwas', 'her']",['Ġgood'],2,1,0.015995696,0.00054237153,0.00023468019,0.98219,0.0002684501,0.0007688119,0.14074877,3,27
5,random,5,random,bear,toll,True,['Ġbear'],['Ġtoll'],1,1,2.8317867e-05,2.7109398e-05,2.3972834e-05,2.1794587e-05,9.552496e-05,0.99980325,0.0031039028,15,5
2,event,5,random,rabbit,fight,False,['Ġrabbit'],['Ġfight'],1,1,0.00037947908,0.00018939325,0.8886789,0.0002015796,0.00021316955,0.11033744,0.5139141,4,9
5,random,5,random,gun,brefeldianum,True,['Ġgun'],"['Ġbre', 'feld', 'ian', 'um']",1,4,2.4303079e-05,2.940401e-05,3.166613e-05,2.9501982e-05,8.154829e-05,0.9998036,0.0031233423,8,0
2,event,4,mero,ambulance,fuel,False,['Ġambulance'],['Ġfuel'],1,1,0.0019663856,0.0055408236,0.7574896,0.0019347491,0.23139746,0.0016710055,0.8842008,1,5
4,mero,4,mero,lizard,mouth,True,['Ġlizard'],['Ġmouth'],1,1,9.457982e-05,8.882774e-05,9.517283e-05,7.5265074e-05,0.9987373,0.00090883905,0.015765432,2,11
5,random,5,random,fridge,habitat,True,['Ġfridge'],['Ġhabitat'],1,1,2.9269015e-05,2.772673e-05,2.1432117e-05,2.608464e-05,9.303182e-05,0.99980253,0.003121029,1,1
5,random,5,random,phone,clearance,True,['Ġphone'],['Ġclearance'],1,1,2.9311075e-05,3.0427609e-05,2.2026863e-05,2.8632794e-05,9.402623e-05,0.9997956,0.0032233882,4,3
1,coord,1,coord,dove,pigeon,True,['Ġdove'],['Ġpigeon'],1,1,5.413615e-05,0.999706,6.0641527e-05,9.6156175e-05,3.6902726e-05,4.6163746e-05,0.0045322333,8,1
5,random,5,random,dress,chatroom,True,['Ġdress'],"['Ġchat', 'room']",1,2,2.9388988e-05,3.0764404e-05,2.5886888e-05,2.3767087e-05,8.830434e-05,0.99980193,0.003137998,21,1
5,random,5,random,vulture,gastropod,True,"['Ġv', 'ulture']","['Ġgast', 'rop', 'od']",2,3,0.00042501502,0.00046407984,5.3506243e-05,0.027876744,0.00045785855,0.9707228,0.20132865,2,1
5,random,5,random,lion,please,True,['Ġlion'],['Ġplease'],1,1,2.4860432e-05,2.9623881e-05,4.70401e-05,1.913156e-05,7.88616e-05,0.9998005,0.0031646795,4,4
5,random,5,random,vest,dyke,True,['Ġvest'],"['Ġdy', 'ke']",1,2,2.759395e-05,2.9674511e-05,3.3656586e-05,2.1754751e-05,6.723442e-05,0.99982005,0.0028926716,7,3
2,event,2,event,desk,read,True,['Ġdesk'],['Ġread'],1,1,8.094131e-05,7.133725e-05,0.9994537,6.2902036e-05,0.00013087237,0.00020029154,0.007897746,1,12
1,coord,1,coord,wasp,silverfish,True,"['Ġwas', 'p']","['Ġsilver', 'fish']",2,2,5.5597786e-05,0.99972147,5.3841042e-05,8.132492e-05,4.5051303e-05,4.2623302e-05,0.0043251137,2,2
5,random,5,random,ferry,finding,True,['Ġferry'],['Ġfinding'],1,1,3.0243013e-05,2.7301448e-05,2.525949e-05,2.630793e-05,7.128127e-05,0.9998196,0.0028961492,5,19
5,random,5,random,glider,committee,True,"['Ġgl', 'ider']",['Ġcommittee'],2,1,2.7739019e-05,3.070822e-05,2.252922e-05,2.44051e-05,8.5790845e-05,0.99980885,0.0030366823,1,2
4,mero,4,mero,cedar,root,True,"['Ġc', 'edar']",['Ġroot'],2,1,4.5847315e-05,7.16801e-05,0.00015701186,0.0005233799,0.9986909,0.0005111929,0.016813278,3,14
5,random,5,random,radio,undergo,True,['Ġradio'],['Ġundergo'],1,1,3.0361438e-05,2.887909e-05,1.9745676e-05,2.8391692e-05,0.00010736895,0.99978524,0.0033540202,5,1
5,random,5,random,potato,FSC,True,['Ġpotato'],"['ĠF', 'SC']",1,2,2.634952e-05,2.8569448e-05,2.8626013e-05,2.5550551e-05,6.799433e-05,0.9998229,0.0028507118,2,0
5,random,5,random,whale,liar,True,['Ġwhale'],['Ġliar'],1,1,4.4913508e-05,3.1935037e-05,2.57699e-05,2.6061112e-05,6.1359344e-05,0.99981004,0.0030480456,3,1
2,event,2,event,flute,perform,True,"['Ġfl', 'ute']",['Ġperform'],2,1,5.803948e-05,9.2979295e-05,0.9994764,0.000107677704,9.904025e-05,0.00016579684,0.0076360707,4,4
5,random,5,random,truck,prohibit,True,['Ġtruck'],['Ġprohibit'],1,1,2.6376512e-05,3.0449733e-05,2.507382e-05,2.327335e-05,8.864214e-05,0.9998062,0.0030722544,3,1
0,attri,5,random,lizard,resourceful,False,['Ġlizard'],"['Ġresource', 'ful']",1,2,0.99929655,4.822292e-05,0.0001176993,8.398324e-05,5.132378e-05,0.00040219622,0.009647465,2,1
1,coord,1,coord,pigeon,pheasant,True,['Ġpigeon'],"['Ġp', 'he', 'asant']",1,3,6.159114e-05,0.9996973,7.274367e-05,8.092545e-05,3.543648e-05,5.2054533e-05,0.00466288,1,2
5,random,5,random,sieve,cottontail,True,"['Ġs', 'ieve']","['Ġc', 'ott', 'ont', 'ail']",2,4,2.175714e-05,4.317365e-05,2.5057388e-05,2.9364506e-05,0.00010437283,0.9997763,0.0034911812,5,1
2,event,2,event,cathedral,restore,True,['Ġcathedral'],['Ġrestore'],1,1,0.00015068147,6.756454e-05,0.9994148,0.00010229892,5.744911e-05,0.00020715779,0.008393353,3,5
3,hyper,3,hyper,vulture,creature,True,"['Ġv', 'ulture']",['Ġcreature'],2,1,0.00017243529,0.00014076215,9.322426e-05,0.9994287,8.036288e-05,8.452091e-05,0.008265647,2,3
4,mero,4,mero,saxophone,key,True,"['Ġsax', 'ophone']",['Ġkey'],2,1,5.8348076e-05,8.0140904e-05,0.0004022063,6.684927e-05,0.99882036,0.0005721025,0.015238276,1,21
4,mero,4,mero,sword,scabbard,True,['Ġsword'],"['Ġsc', 'abb', 'ard']",1,3,0.00021310028,0.33882633,0.0027566708,0.0004963394,0.6563435,0.001364035,0.97222024,1,1
2,event,2,event,robin,eat,True,"['Ġrob', 'in']",['Ġeat'],2,1,7.105071e-05,0.000100946265,0.99948776,0.00014063883,8.092515e-05,0.00011872549,0.0075058844,2,6
2,event,2,event,motorcycle,fix,True,['Ġmotorcycle'],['Ġfix'],1,1,0.00010954294,6.319709e-05,0.99948525,8.539678e-05,0.00010344716,0.0001530688,0.007528718,2,17
5,random,5,random,box,calibration,True,['Ġbox'],['Ġcalibration'],1,1,2.9371362e-05,2.729664e-05,2.3556973e-05,2.3904768e-05,8.361387e-05,0.9998123,0.002988568,13,1
1,coord,1,coord,poplar,acacia,True,"['Ġpop', 'lar']","['Ġac', 'acia']",2,2,5.9610084e-05,0.9997131,5.040583e-05,8.2750616e-05,3.826837e-05,5.592618e-05,0.004443878,2,1
5,random,5,random,sofa,death,True,['Ġsofa'],['Ġdeath'],1,1,3.1346364e-05,3.0116053e-05,2.3371678e-05,2.3946284e-05,7.9376034e-05,0.9998118,0.003001067,1,8
1,coord,1,coord,truck,helicopter,True,['Ġtruck'],['Ġhelicopter'],1,1,5.273506e-05,0.9995797,0.00016384234,0.000120558056,5.33074e-05,2.9747867e-05,0.0061893584,3,1
2,event,2,event,axe,make,True,['Ġaxe'],['Ġmake'],1,1,8.143716e-05,8.909235e-05,0.9994804,0.000101278776,8.244702e-05,0.00016537808,0.007594176,3,51
0,attri,0,attri,jacket,long,True,['Ġjacket'],['Ġlong'],1,1,0.9995802,6.531674e-05,7.985978e-05,0.000103234925,5.048143e-05,0.00012089488,0.006261522,7,12
4,mero,5,random,dolphin,clipper,False,['Ġdolphin'],"['Ġcl', 'ipper']",1,2,0.00023504882,0.0010263516,0.43056512,0.00033555488,0.56046116,0.007376751,1.0607415,2,4
4,mero,4,mero,library,interior,True,['Ġlibrary'],['Ġinterior'],1,1,0.00010871457,7.404723e-05,0.00014721348,6.1992396e-05,0.9990312,0.0005768444,0.0127915805,5,8
2,event,2,event,violin,tune,True,['Ġviolin'],['Ġtune'],1,1,8.450161e-05,8.6908294e-05,0.9994646,8.626989e-05,0.00016602938,0.00011169691,0.0078038136,1,5
1,coord,1,coord,falcon,goose,True,"['Ġfal', 'con']",['Ġgoose'],2,1,5.2540687e-05,0.9997112,6.577772e-05,8.8056164e-05,4.2429452e-05,3.9898867e-05,0.0044626594,2,6
5,random,5,random,battleship,lack,True,"['Ġbattles', 'hip']",['Ġlack'],2,1,3.1544187e-05,2.9069788e-05,2.2009423e-05,2.5440719e-05,8.346226e-05,0.9998085,0.0030456039,1,2
5,random,5,random,shirt,ram-ram,True,['Ġshirt'],"['Ġram', '-', 'ram']",1,3,2.7571587e-05,3.0958443e-05,2.813521e-05,2.3092178e-05,7.800741e-05,0.9998123,0.002997771,2,0
0,attri,0,attri,gun,new,True,['Ġgun'],['Ġnew'],1,1,0.9995901,6.799153e-05,9.646317e-05,0.00011750751,4.9608458e-05,7.824434e-05,0.006129942,8,12
2,event,2,event,pigeon,flutter,True,['Ġpigeon'],"['Ġfl', 'utter']",1,2,7.952366e-05,9.567096e-05,0.99948895,8.5925e-05,0.00011842325,0.00013158735,0.0074992217,1,9
5,random,5,random,fridge,adventure,True,['Ġfridge'],['Ġadventure'],1,1,3.1705753e-05,2.9149547e-05,2.3032684e-05,2.210467e-05,8.0746104e-05,0.99981326,0.0029769363,1,3
1,coord,1,coord,axe,chisel,True,['Ġaxe'],"['Ġch', 'isel']",1,2,3.086557e-05,0.9996184,0.00015531237,9.372981e-05,5.9336686e-05,4.224625e-05,0.005679199,3,4
5,random,5,random,crow,deg,True,['Ġcrow'],['Ġdeg'],1,1,3.064349e-05,2.971485e-05,2.0273663e-05,2.6476488e-05,8.284448e-05,0.99981004,0.0030223122,9,0
2,event,2,event,goat,breathe,True,['Ġgoat'],['Ġbreathe'],1,1,8.41823e-05,0.000113504924,0.99945706,9.4371724e-05,0.00016088867,9.003545e-05,0.007909395,4,9
5,random,5,random,spinach,manga,True,['Ġspinach'],['Ġmanga'],1,1,2.903553e-05,2.9117664e-05,3.1998505e-05,2.2636023e-05,6.586092e-05,0.99982136,0.002875958,2,0
5,random,5,random,ferry,pearl,True,['Ġferry'],['Ġpearl'],1,1,2.953507e-05,3.1267267e-05,3.1664273e-05,2.2044089e-05,7.0054564e-05,0.9998154,0.0029596584,5,4
2,event,2,event,phone,repair,True,['Ġphone'],['Ġrepair'],1,1,0.00011897624,7.519317e-05,0.99948514,8.3658284e-05,9.0698995e-05,0.00014627769,0.0075383247,4,8
1,coord,1,coord,penguin,duck,True,"['Ġpengu', 'in']",['Ġduck'],2,1,3.8433376e-05,0.9996555,0.0001226,0.00010020664,5.5181157e-05,2.8063834e-05,0.0051898244,1,8
1,coord,1,coord,beetle,dragonfly,True,['Ġbeetle'],"['Ġdragon', 'fly']",1,2,6.580873e-05,0.9997019,6.338144e-05,8.845387e-05,4.4511005e-05,3.60479e-05,0.0045947046,6,1
1,coord,1,coord,violin,clarinet,True,['Ġviolin'],"['Ġclar', 'inet']",1,2,4.3529628e-05,0.9996631,9.350526e-05,0.00010466022,6.681449e-05,2.830526e-05,0.0051061786,1,1
0,attri,0,attri,cabbage,smelly,True,['Ġcabbage'],"['Ġsm', 'elly']",1,2,0.9995258,5.4700686e-05,0.00017932398,9.617746e-05,4.1616233e-05,0.000102506296,0.006937745,4,1
5,random,5,random,shirt,Everyone,True,['Ġshirt'],['ĠEveryone'],1,1,2.872539e-05,2.8130005e-05,2.4080173e-05,2.466681e-05,8.492646e-05,0.99980944,0.0030290398,2,0
5,random,5,random,cello,journey,True,"['Ġcell', 'o']",['Ġjourney'],2,1,2.3433531e-05,3.0517826e-05,2.389934e-05,2.4639674e-05,0.00014061487,0.9997569,0.0037123372,1,3
2,event,2,event,lettuce,wash,True,['Ġlettuce'],['Ġwash'],1,1,0.00014482251,6.0955546e-05,0.99939215,9.882529e-05,5.6365367e-05,0.00024687327,0.008646097,3,21
2,event,2,event,lemon,cut,True,['Ġlemon'],['Ġcut'],1,1,0.00017713253,4.070281e-05,0.99908054,7.932796e-05,7.602408e-05,0.00054632017,0.012168947,5,70
1,coord,1,coord,owl,penguin,True,['Ġowl'],"['Ġpengu', 'in']",1,2,6.198477e-05,0.9997117,6.34527e-05,8.435244e-05,4.4119544e-05,3.4453657e-05,0.0044579054,1,1
5,random,5,random,cherry,whim,True,['Ġcherry'],['Ġwhim'],1,1,2.9857052e-05,2.6354988e-05,2.060499e-05,2.6130172e-05,0.00010234719,0.9997948,0.0032209968,5,2
5,random,5,random,saw,egotist,True,['Ġsaw'],"['Ġe', 'got', 'ist']",1,3,3.916319e-05,2.9760955e-05,2.8206814e-05,2.8793664e-05,5.4923043e-05,0.9998192,0.0029197172,28,1
5,random,5,random,mug,declination,True,['Ġmug'],"['Ġdecl', 'ination']",1,2,3.082345e-05,2.6639218e-05,2.4287643e-05,2.7143007e-05,7.7264776e-05,0.99981385,0.002974719,5,4
5,random,4,mero,hospital,machine,False,['Ġhospital'],['Ġmachine'],1,1,2.1598806e-05,3.9856368e-05,3.8156035e-05,3.0574884e-05,0.00044115674,0.9994286,0.0076772277,2,8
2,event,2,event,missile,damage,True,['Ġmissile'],['Ġdamage'],1,1,0.00018990398,4.870156e-05,0.999298,0.00020659559,0.00017640278,8.042689e-05,0.009880227,2,7
4,mero,4,mero,dishwasher,dial,True,"['Ġdish', 'washer']",['Ġdial'],2,1,5.631055e-05,6.407243e-05,0.00029011478,6.9023336e-05,0.9985079,0.0010124751,0.01827359,2,6
5,random,5,random,pine,full,True,['Ġpine'],['Ġfull'],1,1,3.939412e-05,2.6749105e-05,2.0089446e-05,2.4156425e-05,8.488e-05,0.9998048,0.003096378,3,13
2,event,2,event,train,come,True,['Ġtrain'],['Ġcome'],1,1,7.1154456e-05,0.00010493137,0.9994887,0.00011582667,0.00010946594,0.00010982177,0.00750401,17,22
2,event,2,event,corkscrew,produce,True,"['Ġcor', 'ks', 'crew']",['Ġproduce'],3,1,9.451277e-05,5.9553455e-05,0.99925023,0.00019439368,0.00012397348,0.00027728372,0.010462604,2,8
1,coord,1,coord,jet,car,True,['Ġjet'],['Ġcar'],1,1,4.5969533e-05,0.9996929,6.920953e-05,0.00010497263,3.7779875e-05,4.9156813e-05,0.0047078202,9,5
5,random,5,random,bomb,trip,True,['Ġbomb'],['Ġtrip'],1,1,2.4774723e-05,2.6915955e-05,3.6929407e-05,2.2140017e-05,8.0369835e-05,0.99980885,0.0030428374,5,12
1,coord,1,coord,parsley,beans,True,"['Ġpars', 'ley']",['Ġbeans'],2,1,4.2995067e-05,0.9996549,0.00012226249,7.893355e-05,3.707092e-05,6.388261e-05,0.0052222023,2,5
5,random,5,random,violin,different,True,['Ġviolin'],['Ġdifferent'],1,1,3.1581283e-05,3.544321e-05,2.1516978e-05,2.3582654e-05,0.000103714316,0.9997842,0.0033762788,1,5
2,event,2,event,rake,carry,True,['Ġrake'],['Ġcarry'],1,1,0.000101276535,9.791516e-05,0.99942976,9.363307e-05,6.1387385e-05,0.00021597586,0.0082121575,9,41
5,random,5,random,owl,offer,True,['Ġowl'],['Ġoffer'],1,1,2.5301746e-05,3.306497e-05,2.257529e-05,2.5701e-05,8.356527e-05,0.9998098,0.0030252582,1,16
5,random,5,random,ant,midweek,True,['Ġant'],"['Ġmid', 'week']",1,2,3.458691e-05,2.8135857e-05,2.7390442e-05,2.4636533e-05,6.328998e-05,0.99982196,0.00286976,1,3
5,random,5,random,wrench,drink,True,['Ġwrench'],['Ġdrink'],1,1,0.00034461633,9.583975e-05,0.025487125,8.989043e-05,0.00018684957,0.97379565,0.1810022,7,10
2,event,1,coord,coat,dress,False,['Ġcoat'],['Ġdress'],1,1,0.00019515176,0.242419,0.74590796,0.0036387886,0.007577695,0.00026146375,0.89945143,6,21
1,coord,1,coord,radio,stereo,True,['Ġradio'],['Ġstereo'],1,1,7.719642e-05,0.9995678,9.356593e-05,0.00015279805,8.3591825e-05,2.50101e-05,0.006381803,5,3
0,attri,5,random,fridge,bright,False,['Ġfridge'],['Ġbright'],1,1,0.90251625,0.00025979118,0.0001864188,0.00040142727,0.00040396157,0.09623204,0.47304517,1,11
2,event,1,coord,hotel,store,False,['Ġhotel'],['Ġstore'],1,1,4.794944e-05,7.19112e-05,0.999398,0.00012341516,0.0002033771,0.00015537633,0.008608365,1,6
5,random,5,random,car,recommend,True,['Ġcar'],['Ġrecommend'],1,1,2.8992996e-05,3.8386046e-05,0.0002163058,2.5689655e-05,5.625684e-05,0.9996344,0.005346885,5,3
5,random,5,random,goldfish,corset,True,"['Ġgold', 'fish']","['Ġc', 'orset']",2,2,2.734608e-05,3.5097528e-05,3.481085e-05,2.1199983e-05,6.493657e-05,0.9998166,0.0029464755,1,2
1,coord,1,coord,grenade,spear,True,['Ġgrenade'],['Ġspear'],1,1,3.6055437e-05,0.99951816,0.00013410523,0.00022999737,4.8865513e-05,3.284366e-05,0.0069212294,1,4
5,random,5,random,giraffe,pluralist,True,"['Ġgir', 'affe']","['Ġplural', 'ist']",2,2,3.559926e-05,3.141252e-05,2.0839198e-05,2.558842e-05,6.937085e-05,0.9998172,0.0029324337,1,3
5,random,5,random,broccoli,film,True,['Ġbroccoli'],['Ġfilm'],1,1,2.5432948e-05,3.1840125e-05,2.7199236e-05,2.2219512e-05,0.00010236467,0.99979097,0.003278086,2,7
1,coord,4,mero,train,coach,False,['Ġtrain'],['Ġcoach'],1,1,2.5763498e-05,0.9993262,0.00035316747,0.00012105669,0.000109514025,6.42785e-05,0.009325401,17,7
5,random,5,random,donkey,dysfunctional,True,['Ġdonkey'],['Ġdysfunctional'],1,1,3.307235e-05,2.7734337e-05,2.171591e-05,2.2546286e-05,8.416937e-05,0.99981076,0.0030088734,2,2
5,random,5,random,apricot,return,True,"['Ġapr', 'ic', 'ot']",['Ġreturn'],3,1,2.6430893e-05,2.877645e-05,2.4896082e-05,2.4920764e-05,7.868526e-05,0.99981636,0.0029357264,3,29
4,mero,4,mero,fridge,shelf,True,['Ġfridge'],['Ġshelf'],1,1,7.777744e-05,9.685025e-05,0.00014971277,6.004801e-05,0.9990004,0.0006151664,0.0131005095,1,2
0,attri,0,attri,motorcycle,beautiful,True,['Ġmotorcycle'],['Ġbeautiful'],1,1,0.9995363,6.566249e-05,6.857131e-05,0.00015601021,4.2089086e-05,0.0001315907,0.0068110153,2,2
5,random,5,random,poplar,lab,True,"['Ġpop', 'lar']",['Ġlab'],2,1,3.0466776e-05,2.766436e-05,2.606041e-05,2.1834174e-05,7.370869e-05,0.9998203,0.0028819588,2,1
1,coord,1,coord,parsley,celery,True,"['Ġpars', 'ley']","['Ġcel', 'ery']",2,2,4.7194517e-05,0.9996971,7.261411e-05,8.99388e-05,5.92918e-05,3.3793567e-05,0.0046568257,2,2
1,coord,1,coord,truck,car,True,['Ġtruck'],['Ġcar'],1,1,5.28017e-05,0.99955803,0.00016254642,0.00014806628,5.5635526e-05,2.2836128e-05,0.0064555723,3,5
1,coord,1,coord,beet,spinach,True,['Ġbeet'],['Ġspinach'],1,1,5.6732602e-05,0.99968255,0.00010003519,8.120481e-05,4.92813e-05,3.031978e-05,0.004851161,2,2
4,mero,4,mero,dishwasher,soap,True,"['Ġdish', 'washer']",['Ġsoap'],2,1,0.00023357701,8.775149e-05,0.0013209316,8.174941e-05,0.997982,0.0002939872,0.024101535,2,4
5,random,5,random,battleship,lipid,True,"['Ġbattles', 'hip']",['Ġlipid'],2,1,2.5066262e-05,3.5959256e-05,2.4381607e-05,2.626626e-05,8.507258e-05,0.99980325,0.0031213765,1,1
5,random,5,random,cucumber,buffer,True,"['Ġcuc', 'umber']",['Ġbuffer'],2,1,2.9128443e-05,2.7377684e-05,1.9953659e-05,2.9935858e-05,9.119648e-05,0.9998024,0.0031241938,2,10
5,random,5,random,cod,unnecessary,True,['Ġcod'],['Ġunnecessary'],1,1,3.4966903e-05,2.8310445e-05,2.2762144e-05,2.4121859e-05,7.219652e-05,0.99981767,0.002922716,7,1
5,random,5,random,scooter,apologist,True,"['Ġsc', 'ooter']","['Ġap', 'ologist']",2,2,2.4370402e-05,3.6085778e-05,2.6494217e-05,2.5801792e-05,7.834653e-05,0.99980897,0.0030464947,5,1
0,attri,0,attri,crow,large,True,['Ġcrow'],['Ġlarge'],1,1,0.99907637,6.589293e-05,7.818436e-05,9.770054e-05,5.1997744e-05,0.0006299506,0.012053197,9,11
5,random,5,random,birch,criminal,True,"['Ġbir', 'ch']",['Ġcriminal'],2,1,3.342827e-05,2.6052216e-05,2.0552081e-05,2.5464642e-05,8.6356755e-05,0.99980813,0.0030449205,5,4
5,random,5,random,beaver,assess,True,"['Ġbe', 'aver']",['Ġassess'],2,1,2.5896958e-05,3.1073236e-05,2.224025e-05,2.580906e-05,8.280113e-05,0.9998122,0.002990725,8,8
5,random,5,random,pig,mainland,True,['Ġpig'],['Ġmainland'],1,1,3.147115e-05,2.7401004e-05,2.365958e-05,2.2290862e-05,8.344916e-05,0.9998117,0.0029962428,9,1
5,random,5,random,lime,physics,True,['Ġlime'],['Ġphysics'],1,1,3.2146043e-05,2.8603663e-05,2.3035827e-05,2.5723333e-05,8.192645e-05,0.9998086,0.003046853,8,3
4,mero,4,mero,tuna,bone,True,['Ġtuna'],['Ġbone'],1,1,7.750993e-05,9.094555e-05,0.00016335031,5.9521662e-05,0.99906355,0.0005450988,0.012429508,4,6
3,hyper,3,hyper,giraffe,beast,True,"['Ġgir', 'affe']",['Ġbeast'],2,1,0.00016509615,0.00013754642,0.00011494944,0.9994289,7.735577e-05,7.6174496e-05,0.008265338,1,2
5,random,5,random,chisel,farmland,True,"['Ġch', 'isel']",['Ġfarmland'],2,1,2.8251805e-05,2.6218235e-05,2.8479933e-05,2.1499176e-05,8.183816e-05,0.99981374,0.0029691327,4,2
4,mero,5,random,turnip,colour,False,"['Ġturn', 'ip']",['Ġcolour'],2,1,0.000221558,7.473672e-05,0.00012742604,0.00021094427,0.99874026,0.0006250093,0.016407344,2,15
5,random,5,random,fighter,pronounce,True,['Ġfighter'],['Ġpronounce'],1,1,3.0928622e-05,2.8593851e-05,2.266155e-05,2.3311506e-05,8.57031e-05,0.99980885,0.0030369335,3,2
5,random,5,random,musket,peer,True,"['Ġmus', 'ket']",['Ġpeer'],2,1,2.1784042e-05,3.2332944e-05,2.8521372e-05,2.2617543e-05,0.00013093094,0.9997638,0.0036289066,1,3
5,random,5,random,mackerel,example,True,"['Ġmac', 'ke', 'rel']",['Ġexample'],3,1,2.558292e-05,3.314644e-05,1.9929434e-05,2.631433e-05,0.000106868196,0.9997882,0.0033104913,2,6
1,coord,1,coord,sword,knife,True,['Ġsword'],['Ġknife'],1,1,3.559689e-05,0.99948466,0.00021582258,0.00016434691,7.1408824e-05,2.818896e-05,0.007373209,1,4
5,random,5,random,toaster,camcorder,True,"['Ġto', 'aster']","['Ġcam', 'c', 'order']",2,3,4.7637543e-05,0.0008728916,4.3724714e-05,7.989909e-05,0.00012858948,0.9988273,0.01462783,2,1
0,attri,0,attri,restaurant,good,True,['Ġrestaurant'],['Ġgood'],1,1,0.99741757,0.00013009433,0.00012033618,0.0021604379,7.438187e-05,9.711277e-05,0.02841104,1,27
3,hyper,3,hyper,fighter,warplane,True,['Ġfighter'],"['Ġwar', 'plane']",1,2,0.00011481863,0.00018202176,0.00015554736,0.9993661,0.00010619453,7.5353986e-05,0.0090802,3,1
5,random,2,event,desk,hold,False,['Ġdesk'],['Ġhold'],1,1,0.00015999615,0.000110788686,0.054589983,0.00013628814,0.0003311922,0.9446718,0.3156405,1,45
2,event,2,event,villa,destroy,True,"['Ġvill', 'a']",['Ġdestroy'],2,1,0.00013920548,5.596064e-05,0.99939954,8.7011365e-05,6.253927e-05,0.00025580233,0.008539174,4,4
1,coord,1,coord,spade,saw,True,"['Ġsp', 'ade']",['Ġsaw'],2,1,2.3713883e-05,0.9995962,0.00013291549,0.00011974636,5.942994e-05,6.8041176e-05,0.0059946286,4,28
4,mero,4,mero,cypress,branch,True,"['Ġcy', 'press']",['Ġbranch'],2,1,5.8298825e-05,5.8473328e-05,0.00019399852,0.00011918756,0.9990476,0.0005224557,0.012657582,2,8
3,hyper,3,hyper,hat,good,True,['Ġhat'],['Ġgood'],1,1,0.0014345751,0.00020700488,0.00015391177,0.99798775,7.629815e-05,0.00014055961,0.023775108,4,27
4,mero,4,mero,cello,bottom,True,"['Ġcell', 'o']",['Ġbottom'],2,1,8.752345e-05,6.934188e-05,0.00015944944,6.4146356e-05,0.9984889,0.0011306125,0.018288283,1,12
5,random,5,random,turtle,cashier,True,['Ġturtle'],"['Ġcash', 'ier']",1,2,2.658548e-05,3.1738582e-05,4.9803348e-05,2.278229e-05,6.329923e-05,0.99980587,0.0031046378,4,4
